COA_SC_LN,2010,2015,2020
11,45597.5,41347.15,41347.15
12,45597.5,41347.15,41347.15
13,45597.5,41347.15,41347.15
14,45597.5,41347.15,41347.15
15,45597.5,32909.5,41347.15
16,45597.5,32733.35,41347.15
17,45597.5,41347.15,41347.15
18,45597.5,41347.15,41347.15
19,45597.5,32733.35,41347.15
20,45597.5,41347.15,41347.15
21,35218.95,26990.6,41347.15
22,31493.15,41347.15,41347.15
23,30864.6,41347.15,41347.15
24,25398.1,40375.4,26990.6
25,0.0,4594.2,10890.1
26,0.0,0.0,5042.96
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,4594.2,11020.1
33,0.0,6196.84,7521.8
34,0.0,15433.08,18157.88
35,0.0,14860.56,18239.0
36,0.0,16497.78,18239.0
37,0.0,8867.04,18239.0
38,0.0,8275.28,11347.7
39,0.0,6933.94,11347.7
40,0.0,11467.82,11347.7
41,0.0,15545.14,18239.0
42,16501.42,16538.86,18239.0
43,16854.5,15984.02,18239.0
44,8725.34,15156.96,18239.0
45,0.0,4906.72,11347.7
46,0.0,4594.2,12132.12
47,0.0,4594.2,15911.74
48,0.0,4594.2,8402.42
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,11485.5
55,0.0,25200.5,28498.6
56,11485.5,24119.55,45597.5
57,11485.5,41304.9,45597.5
58,11485.5,25238.85,45597.5
59,11485.5,23974.6,45597.5
60,11485.5,23949.9,45597.5
61,11485.5,25842.05,28498.6
62,11485.5,25842.05,28498.6
63,11485.5,25842.05,28498.6
64,0.0,25707.5,32971.25
65,0.0,29463.2,37319.75
66,11485.5,31363.8,45597.5
67,11485.5,31447.0,45597.5
68,11485.5,22927.45,28567.5
69,11485.5,22936.55,28369.25
70,0.0,11485.5,22192.95
71,0.0,11485.5,12036.7
72,0.0,0.0,11485.5
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,10798.45,26686.4
104,1843.4,24849.5,40432.6
105,11485.5,34746.4,45597.5
106,11485.5,26312.0,45597.5
107,14121.9,33014.8,45597.5
108,19036.55,41291.25,45597.5
109,11485.5,25842.05,43133.35
110,11485.5,25842.05,40687.4
111,11485.5,22780.55,43824.3
112,11485.5,20803.9,36702.25
113,11485.5,21979.1,35260.55
114,0.0,24090.95,45597.5
115,8147.1,24975.6,45597.5
116,0.0,24119.55,35260.55
117,0.0,24469.9,28498.6
118,0.0,12279.15,28498.6
119,0.0,14171.95,11485.5
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,2271.75,13407.55
151,0.0,28762.5,41347.15
152,35260.55,41347.15,38062.05
153,35260.55,37039.6,41347.15
154,35260.55,31044.65,41347.15
155,35260.55,41347.15,40788.15
156,35260.55,41312.7,38004.85
157,35260.55,25653.55,41347.15
158,35686.3,25630.8,41347.15
159,27732.9,24119.55,41347.15
160,28184.65,24119.55,32730.75
161,19912.1,24119.55,41347.15
162,30927.0,27203.8,41347.15
163,45597.5,41347.15,38062.05
164,45597.5,26990.6,41347.15
165,20148.05,41347.15,41347.15
166,0.0,13531.7,37083.15
167,0.0,12509.25,41347.15
168,0.0,6526.65,13947.7
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
GAS_NGCC_POS_CCS,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
GAS_NGCC_OXY_CCS,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
NUK_LWR,2010,2015,2020
1,91884.0,88293.4,91884.0
2,91884.0,93241.85,91884.0
3,91884.0,93241.85,80672.15
4,91884.0,81313.05,80829.45
5,91884.0,90081.55,82589.0
6,91884.0,83755.1,91884.0
7,91884.0,90506.0,91884.0
8,91884.0,90506.0,91884.0
9,91884.0,90506.0,91884.0
10,91884.0,90506.0,91884.0
11,91884.0,90506.0,91884.0
12,91884.0,90506.0,91884.0
13,91884.0,90506.0,91884.0
14,91884.0,90506.0,91884.0
15,91884.0,90506.0,91884.0
16,91884.0,90506.0,91884.0
17,91884.0,90506.0,91884.0
18,91884.0,90506.0,91884.0
19,91884.0,90506.0,91884.0
20,91884.0,90506.0,91884.0
21,91884.0,90506.0,91884.0
22,91884.0,90506.0,91884.0
23,91884.0,90506.0,91884.0
24,91884.0,79992.9,91884.0
25,36753.6,36100.48,32668.48
26,36753.6,32159.4,35991.02
27,36753.6,32159.4,32093.1
28,36753.6,36733.58,32055.14
29,36753.6,36736.18,32066.06
30,36753.6,32012.76,32082.18
31,36753.6,32159.4,32123.0
32,36753.6,35724.0,32538.48
33,36753.6,36227.88,36753.6
34,36753.6,33218.12,36753.6
35,36753.6,36753.6,36753.6
36,36753.6,36753.6,36753.6
37,36753.6,33629.44,36753.6
38,36753.6,34220.94,36753.6
39,36753.6,35508.46,36753.6
40,36753.6,35156.94,36753.6
41,36753.6,33144.54,36753.6
42,36753.6,36753.6,36753.6
43,36753.6,32714.24,36753.6
44,36753.6,33530.12,36753.6
45,36753.6,37535.68,36753.6
46,36753.6,37845.6,32548.88
47,36753.6,37848.2,36753.6
48,36753.6,35961.12,36753.6
49,91884.0,91884.0,79885.65
50,91884.0,80398.5,80178.15
51,89435.45,80398.5,91692.9
52,91884.0,80398.5,91347.75
53,91016.25,91884.0,80138.5
54,91884.0,80010.45,84393.4
55,91884.0,81038.1,91884.0
56,91884.0,91884.0,91884.0
57,91884.0,91884.0,91884.0
58,91884.0,91884.0,91884.0
59,91884.0,91884.0,91884.0
60,91884.0,91884.0,91884.0
61,91884.0,91884.0,91884.0
62,91884.0,91884.0,91884.0
63,91884.0,91884.0,91884.0
64,91884.0,91884.0,91884.0
65,91884.0,81178.5,91884.0
66,91884.0,91884.0,91884.0
67,91884.0,91884.0,91884.0
68,91884.0,83411.25,91884.0
69,91884.0,87280.05,91884.0
70,91884.0,88838.75,91884.0
71,91884.0,85407.4,91884.0
72,91884.0,80068.3,80848.3
73,36753.6,32159.4,36616.32
74,36753.6,32159.4,36684.96
75,36753.6,32159.4,32012.76
76,36687.3,32159.4,32061.12
77,36686.26,32159.4,32041.1
78,36753.6,32159.4,36655.58
79,36753.6,32159.4,36628.8
80,36753.6,36753.6,32010.16
81,36753.6,36753.6,32159.4
82,36753.6,32159.4,32159.4
83,35467.12,36753.6,32159.4
84,36753.6,32159.4,32159.4
85,36753.6,36753.6,32154.98
86,36753.6,32159.4,32134.96
87,36753.6,32159.4,36615.54
88,36753.6,32159.4,36643.88
89,36753.6,32159.4,36641.8
90,36753.6,32159.4,31993.78
91,36753.6,32159.4,32004.7
92,36753.6,36753.6,32158.62
93,36753.6,36753.6,32014.84
94,36753.6,32159.4,36605.92
95,35467.12,32159.4,32146.66
96,36753.6,32159.4,36620.48
97,90958.4,80398.5,80098.2
98,91884.0,91884.0,80332.2
99,91884.0,91884.0,80267.2
100,91795.6,80398.5,79955.85
101,91884.0,91884.0,80195.7
102,91884.0,80386.15,80304.9
103,91884.0,91884.0,91884.0
104,91884.0,91884.0,91884.0
105,91884.0,91884.0,91884.0
106,91884.0,91884.0,91884.0
107,91884.0,91884.0,91884.0
108,91884.0,91884.0,91884.0
109,91884.0,91884.0,91884.0
110,91884.0,91884.0,91884.0
111,91884.0,91884.0,91884.0
112,91884.0,91884.0,91884.0
113,91884.0,91884.0,91884.0
114,91884.0,91884.0,91884.0
115,91884.0,91884.0,91884.0
116,91884.0,91884.0,91884.0
117,91884.0,91884.0,91884.0
118,91884.0,91884.0,91884.0
119,91884.0,84321.25,91668.85
120,91884.0,80398.5,91669.5
121,36753.6,36753.6,32039.28
122,36628.8,32159.4,36663.9
123,36599.94,32159.4,36704.98
124,36698.74,32159.4,36329.8
125,36698.74,32159.4,32083.22
126,36698.74,32159.4,36710.18
127,36753.6,36753.6,32057.74
128,36753.6,32159.4,32057.74
129,36753.6,32159.4,32159.4
130,31405.14,32159.4,32159.4
131,33447.96,32159.4,32159.4
132,35018.62,32159.4,36753.6
133,32628.7,32159.4,32159.4
134,30732.0,32159.4,32159.4
135,31199.48,36753.6,32159.4
136,36753.6,36753.6,32159.4
137,36753.6,36753.6,32044.48
138,31872.36,32159.4,32159.4
139,31624.32,32159.4,32159.4
140,36753.6,32159.4,32159.4
141,36753.6,32159.4,32159.4
142,32604.0,32159.4,32159.4
143,32462.56,32159.4,32057.74
144,36753.6,36753.6,32044.74
145,91884.0,90402.65,80080.65
146,91723.45,90506.0,80275.65
147,91723.45,79020.5,80305.55
148,91884.0,79020.5,91746.2
149,91723.45,79595.1,80318.55
150,91884.0,79020.5,88287.55
151,91884.0,90506.0,91884.0
152,91884.0,90506.0,91884.0
153,91884.0,90506.0,91884.0
154,91884.0,90506.0,91884.0
155,91884.0,90506.0,91884.0
156,91884.0,90506.0,91884.0
157,91884.0,90506.0,91884.0
158,91884.0,90506.0,91884.0
159,91884.0,90506.0,91884.0
160,91884.0,90506.0,91884.0
161,91884.0,90506.0,91884.0
162,91884.0,90506.0,91884.0
163,91884.0,90506.0,91884.0
164,91884.0,90506.0,91884.0
165,91884.0,90506.0,91884.0
166,91884.0,91195.65,91884.0
167,91884.0,92200.55,91884.0
168,91884.0,78739.7,86043.75
169,35467.12,32159.4,32099.86
170,36753.6,32159.4,36628.54
171,36753.6,32159.4,36582.26
172,36750.74,32159.4,31992.22
173,36753.6,32159.4,31987.28
174,36753.6,32159.4,36576.28
175,36753.6,32159.4,32082.96
176,35467.12,36753.6,32113.64
177,36448.88,32118.84,32159.4
178,36753.6,32159.4,36753.6
179,36753.6,32159.4,36687.56
180,36753.6,32159.4,36686.52
181,36704.2,32159.4,32159.4
182,35766.64,36753.6,32138.08
183,35467.12,36753.6,32117.54
184,35615.58,36753.6,32159.4
185,35467.12,36753.6,31948.8
186,36753.6,32063.46,32105.58
187,36753.6,32072.82,32159.4
188,36753.6,32084.52,32159.4
189,36753.6,36721.1,32031.74
190,35467.12,32159.4,32159.4
191,36346.96,36753.6,32072.56
192,35671.22,32159.4,32103.76
REW_HYD_LG,2010,2015,2020
1,10284.95,22627.15,16456.05
2,9831.25,21628.75,15730.0
3,9558.25,21028.15,15293.2
4,9252.75,20356.05,14804.4
5,9358.05,20587.45,14972.75
6,10153.65,22338.55,16246.1
7,11477.05,25249.25,18363.15
8,12902.5,28385.5,20644.0
9,13435.5,29558.1,21496.8
10,13697.45,30134.65,21916.05
11,13889.2,30556.5,22222.85
12,13962.0,30716.4,22339.2
13,13587.6,29892.2,21739.9
14,13444.6,29577.6,21511.1
15,13279.5,29214.9,21247.2
16,13191.75,29021.85,21106.8
17,13482.3,29660.8,21571.55
18,14187.55,31212.35,22699.95
19,14092.0,31002.4,22547.2
20,13500.5,29701.1,21600.8
21,12580.1,27675.7,20127.9
22,11660.35,25652.25,18656.3
23,11712.35,25766.65,18739.5
24,10914.8,24012.3,17463.55
25,4587.7,10092.94,7340.32
26,4364.1,9601.02,6982.56
27,4222.92,9290.32,6756.62
28,4046.9,8903.18,6475.04
29,4013.88,8830.64,6422.26
30,4119.18,9062.3,6590.74
31,4175.08,9185.28,6680.18
32,4552.08,10014.68,7283.38
33,4864.08,10701.08,7782.58
34,5173.74,11382.02,8277.88
35,5378.88,11833.64,8606.26
36,5495.88,12091.04,8793.46
37,5311.8,11685.96,8498.88
38,5190.12,11418.16,8304.14
39,5087.68,11193.0,8140.34
40,5059.86,11131.9,8095.88
41,5223.92,11492.52,8358.22
42,5580.38,12276.94,8928.66
43,5605.08,12331.28,8968.18
44,5449.86,11989.9,8719.88
45,5183.62,11403.86,8293.74
46,4876.3,10727.86,7802.08
47,5047.9,11105.38,8076.64
48,4762.68,10478.0,7620.34
49,10060.05,22131.85,16095.95
50,9458.8,20809.1,15133.95
51,9210.5,20263.1,14736.8
52,8965.45,19724.25,14344.85
53,9197.5,20234.5,14716.0
54,10294.05,22646.65,16470.35
55,11934.0,26254.8,19094.4
56,13274.3,29203.2,21238.75
57,13889.2,30556.5,22222.85
58,14049.75,30909.45,22479.6
59,14266.85,31386.55,22826.7
60,14460.55,31812.95,23136.75
61,13997.75,30795.05,22396.4
62,13815.1,30392.7,22103.9
63,13583.7,29884.4,21734.05
64,13356.2,29383.9,21370.05
65,13089.7,28797.6,20943.65
66,12978.55,28552.55,20765.55
67,12902.5,28385.5,20644.0
68,12936.3,28459.6,20697.95
69,12957.75,28507.05,20732.4
70,12093.25,26605.15,19349.2
71,11833.9,26035.1,18934.5
72,10828.35,23821.85,17325.1
73,4721.08,10386.48,7553.78
74,4395.82,9670.7,7033.26
75,4264.52,9381.84,6823.18
76,4083.82,8984.3,6534.06
77,4069.0,8951.8,6510.4
78,4220.58,9285.38,6752.98
79,4350.58,9571.38,6960.98
80,4723.68,10392.2,7557.94
81,5081.7,11179.74,8130.72
82,5362.24,11796.72,8579.48
83,5532.28,12171.12,8851.7
84,5673.72,12482.08,9077.9
85,5410.6,11903.32,8656.96
86,5190.38,11418.94,8304.66
87,5021.38,11047.14,8034.26
88,4918.16,10820.16,7869.16
89,4879.68,10735.4,7807.54
90,4943.38,10875.54,7909.46
91,5034.64,11076.0,8055.32
92,5195.58,11430.38,8312.98
93,5346.38,11762.14,8554.26
94,5067.4,11148.28,8107.84
95,5134.22,11295.18,8214.7
96,4753.58,10457.98,7605.78
97,9881.3,21738.6,15809.95
98,9241.7,20332.0,14786.85
99,8984.3,19765.2,14374.75
100,8697.0,19133.4,13915.2
101,8864.7,19502.6,14183.65
102,9692.8,21323.9,15508.35
103,11459.5,25210.9,18335.2
104,12967.5,28528.5,20748.0
105,13806.0,30373.2,22089.6
106,14216.8,31276.7,22746.75
107,14627.6,32180.2,23403.9
108,14965.6,32923.8,23944.7
109,14516.45,31936.45,23226.45
110,14361.1,31593.9,22977.5
111,14100.45,31021.25,22560.85
112,13877.5,30530.5,22204.0
113,13594.75,29908.45,21751.6
114,13436.8,29560.7,21498.75
115,13094.9,28809.3,20952.1
116,12605.45,27732.25,20168.85
117,12143.95,26716.95,19430.45
118,11988.6,26374.4,19181.5
119,11666.2,25665.9,18666.05
120,10647.0,23423.4,17035.2
121,4667.78,10269.22,7468.5
122,4338.1,9543.82,6940.96
123,4176.12,9187.36,6681.74
124,3998.02,8795.54,6396.78
125,3943.42,8675.42,6309.42
126,3994.9,8788.78,6391.84
127,4239.82,9327.5,6783.66
128,4629.3,10184.46,7406.88
129,5049.72,11109.28,8079.5
130,5370.82,11815.7,8593.26
131,5591.3,12300.86,8946.08
132,5753.54,12657.58,9205.56
133,5553.6,12217.92,8885.76
134,5387.46,11852.62,8620.04
135,5237.18,11521.9,8379.54
136,5176.08,11387.48,8281.78
137,5132.4,11291.28,8211.84
138,5168.8,11371.36,8270.08
139,5138.38,11304.54,8221.46
140,5062.2,11136.84,8099.52
141,5032.82,11072.1,8052.46
142,5042.18,11092.9,8067.54
143,5042.96,11094.72,8068.84
144,4647.5,10224.5,7436.0
145,9860.5,21693.1,15776.8
