COA_SC_LN,2010,2015,2020
26,0.0,0.0,193.96
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,176.7,423.85
33,0.0,238.34,289.3
34,0.0,593.58,698.38
35,0.0,571.56,701.5
36,0.0,634.53,701.5
37,0.0,341.04,701.5
38,0.0,318.28,436.45
39,0.0,266.69,436.45
40,0.0,441.07,436.45
41,0.0,597.89,701.5
42,634.67,636.11,701.5
43,648.25,614.77,701.5
44,335.59,582.96,701.5
45,0.0,188.72,436.45
46,0.0,176.7,466.62
47,0.0,176.7,611.99
48,0.0,176.7,323.17
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,176.7
55,0.0,387.7,438.44
56,176.7,371.07,701.5
57,176.7,635.46,701.5
58,176.7,388.29,701.5
59,176.7,368.84,701.5
60,176.7,368.46,701.5
61,176.7,397.57,438.44
62,176.7,397.57,438.44
63,176.7,397.57,438.44
64,0.0,395.5,507.25
65,0.0,453.28,574.15
66,176.7,482.52,701.5
67,176.7,483.8,701.5
68,176.7,352.73,439.5
69,176.7,352.87,436.45
70,0.0,176.7,341.43
71,0.0,176.7,185.18
72,0.0,0.0,176.7
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,166.13,410.56
104,28.36,382.3,622.04
105,176.7,534.56,701.5
106,176.7,404.8,701.5
107,217.26,507.92,701.5
108,292.87,635.25,701.5
109,176.7,397.57,663.59
110,176.7,397.57,625.96
111,176.7,350.47,674.22
112,176.7,320.06,564.65
113,176.7,338.14,542.47
114,0.0,370.63,701.5
115,125.34,384.24,701.5
116,0.0,371.07,542.47
117,0.0,376.46,438.44
118,0.0,188.91,438.44
119,0.0,218.03,176.7
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,34.95,206.27
151,0.0,442.5,636.11
152,542.47,636.11,585.57
153,542.47,569.84,636.11
154,542.47,477.61,636.11
155,542.47,636.11,627.51
156,542.47,635.58,584.69
157,542.47,394.67,636.11
158,549.02,394.32,636.11
159,426.66,371.07,636.11
160,433.61,371.07,503.55
161,306.34,371.07,636.11
162,475.8,418.52,636.11
163,701.5,636.11,585.57
164,701.5,415.24,636.11
165,309.97,636.11,636.11
166,0.0,208.18,570.51
167,0.0,192.45,636.11
168,0.0,100.41,214.58
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
GAS_NGCC_POS_CCS,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
GAS_NGCC_OXY_CCS,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
NUK_LWR,2010,2015,2020
1,1413.6,1358.36,1413.6
2,1413.6,1434.49,1413.6
3,1413.6,1434.49,1241.11
4,1413.6,1250.97,1243.53
5,1413.6,1385.87,1270.6
6,1413.6,1288.54,1413.6
7,1413.6,1392.4,1413.6
8,1413.6,1392.4,1413.6
9,1413.6,1392.4,1413.6
10,1413.6,1392.4,1413.6
11,1413.6,1392.4,1413.6
12,1413.6,1392.4,1413.6
13,1413.6,1392.4,1413.6
14,1413.6,1392.4,1413.6
15,1413.6,1392.4,1413.6
16,1413.6,1392.4,1413.6
17,1413.6,1392.4,1413.6
18,1413.6,1392.4,1413.6
19,1413.6,1392.4,1413.6
20,1413.6,1392.4,1413.6
21,1413.6,1392.4,1413.6
22,1413.6,1392.4,1413.6
23,1413.6,1392.4,1413.6
24,1413.6,1230.66,1413.6
25,1413.6,1388.48,1256.48
26,1413.6,1236.9,1384.27
27,1413.6,1236.9,1234.35
28,1413.6,1412.83,1232.89
29,1413.6,1412.93,1233.31
30,1413.6,1231.26,1233.93
31,1413.6,1236.9,1235.5
32,1413.6,1374.0,1251.48
33,1413.6,1393.38,1413.6
34,1413.6,1277.62,1413.6
35,1413.6,1413.6,1413.6
36,1413.6,1413.6,1413.6
37,1413.6,1293.44,1413.6
38,1413.6,1316.19,1413.6
39,1413.6,1365.71,1413.6
40,1413.6,1352.19,1413.6
41,1413.6,1274.79,1413.6
42,1413.6,1413.6,1413.6
43,1413.6,1258.24,1413.6
44,1413.6,1289.62,1413.6
45,1413.6,1443.68,1413.6
46,1413.6,1455.6,1251.88
47,1413.6,1455.7,1413.6
48,1413.6,1383.12,1413.6
49,1413.6,1413.6,1229.01
50,1413.6,1236.9,1233.51
51,1375.93,1236.9,1410.66
52,1413.6,1236.9,1405.35
53,1400.25,1413.6,1232.9
54,1413.6,1230.93,1298.36
55,1413.6,1246.74,1413.6
56,1413.6,1413.6,1413.6
57,1413.6,1413.6,1413.6
58,1413.6,1413.6,1413.6
59,1413.6,1413.6,1413.6
60,1413.6,1413.6,1413.6
61,1413.6,1413.6,1413.6
62,1413.6,1413.6,1413.6
63,1413.6,1413.6,1413.6
64,1413.6,1413.6,1413.6
65,1413.6,1248.9,1413.6
66,1413.6,1413.6,1413.6
67,1413.6,1413.6,1413.6
68,1413.6,1283.25,1413.6
69,1413.6,1342.77,1413.6
70,1413.6,1366.75,1413.6
71,1413.6,1313.96,1413.6
72,1413.6,1231.82,1243.82
73,1413.6,1236.9,1408.32
74,1413.6,1236.9,1410.96
75,1413.6,1236.9,1231.26
76,1411.05,1236.9,1233.12
77,1411.01,1236.9,1232.35
78,1413.6,1236.9,1409.83
79,1413.6,1236.9,1408.8
80,1413.6,1413.6,1231.16
81,1413.6,1413.6,1236.9
82,1413.6,1236.9,1236.9
83,1364.12,1413.6,1236.9
84,1413.6,1236.9,1236.9
85,1413.6,1413.6,1236.73
86,1413.6,1236.9,1235.96
87,1413.6,1236.9,1408.29
88,1413.6,1236.9,1409.38
89,1413.6,1236.9,1409.3
90,1413.6,1236.9,1230.53
91,1413.6,1236.9,1230.95
92,1413.6,1413.6,1236.87
93,1413.6,1413.6,1231.34
94,1413.6,1236.9,1407.92
95,1364.12,1236.9,1236.41
96,1413.6,1236.9,1408.48
97,1399.36,1236.9,1232.28
98,1413.6,1413.6,1235.88
99,1413.6,1413.6,1234.88
100,1412.24,1236.9,1230.09
101,1413.6,1413.6,1233.78
102,1413.6,1236.71,1235.46
103,1413.6,1413.6,1413.6
104,1413.6,1413.6,1413.6
105,1413.6,1413.6,1413.6
106,1413.6,1413.6,1413.6
107,1413.6,1413.6,1413.6
108,1413.6,1413.6,1413.6
109,1413.6,1413.6,1413.6
110,1413.6,1413.6,1413.6
111,1413.6,1413.6,1413.6
112,1413.6,1413.6,1413.6
113,1413.6,1413.6,1413.6
114,1413.6,1413.6,1413.6
115,1413.6,1413.6,1413.6
116,1413.6,1413.6,1413.6
117,1413.6,1413.6,1413.6
118,1413.6,1413.6,1413.6
119,1413.6,1297.25,1410.29
120,1413.6,1236.9,1410.3
121,1413.6,1413.6,1232.28
122,1408.8,1236.9,1410.15
123,1407.69,1236.9,1411.73
124,1411.49,1236.9,1397.3
125,1411.49,1236.9,1233.97
126,1411.49,1236.9,1411.93
127,1413.6,1413.6,1232.99
128,1413.6,1236.9,1232.99
129,1413.6,1236.9,1236.9
130,1207.89,1236.9,1236.9
131,1286.46,1236.9,1236.9
132,1346.87,1236.9,1413.6
133,1254.95,1236.9,1236.9
134,1182.0,1236.9,1236.9
135,1199.98,1413.6,1236.9
136,1413.6,1413.6,1236.9
137,1413.6,1413.6,1232.48
138,1225.86,1236.9,1236.9
139,1216.32,1236.9,1236.9
140,1413.6,1236.9,1236.9
141,1413.6,1236.9,1236.9
142,1254.0,1236.9,1236.9
143,1248.56,1236.9,1232.99
144,1413.6,1413.6,1232.49
145,1413.6,1390.81,1232.01
146,1411.13,1392.4,1235.01
147,1411.13,1215.7,1235.47
148,1413.6,1215.7,1411.48
149,1411.13,1224.54,1235.67
150,1413.6,1215.7,1358.27
151,1413.6,1392.4,1413.6
152,1413.6,1392.4,1413.6
153,1413.6,1392.4,1413.6
154,1413.6,1392.4,1413.6
155,1413.6,1392.4,1413.6
156,1413.6,1392.4,1413.6
157,1413.6,1392.4,1413.6
158,1413.6,1392.4,1413.6
159,1413.6,1392.4,1413.6
160,1413.6,1392.4,1413.6
161,1413.6,1392.4,1413.6
162,1413.6,1392.4,1413.6
163,1413.6,1392.4,1413.6
164,1413.6,1392.4,1413.6
165,1413.6,1392.4,1413.6
166,1413.6,1403.01,1413.6
167,1413.6,1418.47,1413.6
168,1413.6,1211.38,1323.75
169,1364.12,1236.9,1234.61
170,1413.6,1236.9,1408.79
171,1413.6,1236.9,1407.01
172,1413.49,1236.9,1230.47
173,1413.6,1236.9,1230.28
174,1413.6,1236.9,1406.78
175,1413.6,1236.9,1233.96
176,1364.12,1413.6,1235.14
177,1401.88,1235.34,1236.9
178,1413.6,1236.9,1413.6
179,1413.6,1236.9,1411.06
180,1413.6,1236.9,1411.02
181,1411.7,1236.9,1236.9
182,1375.64,1413.6,1236.08
183,1364.12,1413.6,1235.29
184,1369.83,1413.6,1236.9
185,1364.12,1413.6,1228.8
186,1413.6,1233.21,1234.83
187,1413.6,1233.57,1236.9
188,1413.6,1234.02,1236.9
189,1413.6,1412.35,1231.99
190,1364.12,1236.9,1236.9
191,1397.96,1413.6,1233.56
192,1371.97,1236.9,1234.76
REW_HYD_LG,2010,2015,2020
1,158.23,348.11,253.17
2,151.25,332.75,242.0
3,147.05,323.51,235.28
4,142.35,313.17,227.76
5,143.97,316.73,230.35
6,156.21,343.67,249.94
7,176.57,388.45,282.51
8,198.5,436.7,317.6
9,206.7,454.74,330.72
10,210.73,463.61,337.17
11,213.68,470.1,341.89
12,214.8,472.56,343.68
13,209.04,459.88,334.46
14,206.84,455.04,330.94
15,204.3,449.46,326.88
16,202.95,446.49,324.72
17,207.42,456.32,331.87
18,218.27,480.19,349.23
19,216.8,476.96,346.88
20,207.7,456.94,332.32
21,193.54,425.78,309.66
22,179.39,394.65,287.02
23,180.19,396.41,288.3
24,167.92,369.42,268.67
25,176.45,388.19,282.32
26,167.85,369.27,268.56
27,162.42,357.32,259.87
28,155.65,342.43,249.04
29,154.38,339.64,247.01
30,158.43,348.55,253.49
31,160.58,353.28,256.93
32,175.08,385.18,280.13
33,187.08,411.58,299.33
34,198.99,437.77,318.38
35,206.88,455.14,331.01
36,211.38,465.04,338.21
37,204.3,449.46,326.88
38,199.62,439.16,319.39
39,195.68,430.5,313.09
40,194.61,428.15,311.38
41,200.92,442.02,321.47
42,214.63,472.19,343.41
43,215.58,474.28,344.93
44,209.61,461.15,335.38
45,199.37,438.61,318.99
46,187.55,412.61,300.08
47,194.15,427.13,310.64
48,183.18,403.0,293.09
49,154.77,340.49,247.63
50,145.52,320.14,232.83
51,141.7,311.74,226.72
52,137.93,303.45,220.69
53,141.5,311.3,226.4
54,158.37,348.41,253.39
55,183.6,403.92,293.76
56,204.22,449.28,326.75
57,213.68,470.1,341.89
58,216.15,475.53,345.84
59,219.49,482.87,351.18
60,222.47,489.43,355.95
61,215.35,473.77,344.56
62,212.54,467.58,340.06
63,208.98,459.76,334.37
64,205.48,452.06,328.77
65,201.38,443.04,322.21
66,199.67,439.27,319.47
67,198.5,436.7,317.6
68,199.02,437.84,318.43
69,199.35,438.57,318.96
70,186.05,409.31,297.68
71,182.06,400.54,291.3
72,166.59,366.49,266.54
73,181.58,399.48,290.53
74,169.07,371.95,270.51
75,164.02,360.84,262.43
76,157.07,345.55,251.31
77,156.5,344.3,250.4
78,162.33,357.13,259.73
79,167.33,368.13,267.73
80,181.68,399.7,290.69
81,195.45,429.99,312.72
82,206.24,453.72,329.98
83,212.78,468.12,340.45
84,218.22,480.08,349.15
85,208.1,457.82,332.96
86,199.63,439.19,319.41
87,193.13,424.89,309.01
88,189.16,416.16,302.66
89,187.68,412.9,300.29
90,190.13,418.29,304.21
91,193.64,426.0,309.82
92,199.83,439.63,319.73
93,205.63,452.39,329.01
94,194.9,428.78,311.84
95,197.47,434.43,315.95
96,182.83,402.23,292.53
97,152.02,334.44,243.23
98,142.18,312.8,227.49
99,138.22,304.08,221.15
100,133.8,294.36,214.08
101,136.38,300.04,218.21
102,149.12,328.06,238.59
103,176.3,387.86,282.08
104,199.5,438.9,319.2
105,212.4,467.28,339.84
106,218.72,481.18,349.95
107,225.04,495.08,360.06
108,230.24,506.52,368.38
109,223.33,491.33,357.33
110,220.94,486.06,353.5
111,216.93,477.25,347.09
112,213.5,469.7,341.6
113,209.15,460.13,334.64
114,206.72,454.78,330.75
115,201.46,443.22,322.34
116,193.93,426.65,310.29
117,186.83,411.03,298.93
118,184.44,405.76,295.1
119,179.48,394.86,287.17
120,163.8,360.36,262.08
121,179.53,394.97,287.25
122,166.85,367.07,266.96
123,160.62,353.36,256.99
124,153.77,338.29,246.03
125,151.67,333.67,242.67
126,153.65,338.03,245.84
127,163.07,358.75,260.91
128,178.05,391.71,284.88
129,194.22,427.28,310.75
130,206.57,454.45,330.51
131,215.05,473.11,344.08
132,221.29,486.83,354.06
133,213.6,469.92,341.76
134,207.21,455.87,331.54
135,201.43,443.15,322.29
136,199.08,437.98,318.53
137,197.4,434.28,315.84
138,198.8,437.36,318.08
139,197.63,434.79,316.21
140,194.7,428.34,311.52
141,193.57,425.85,309.71
142,193.93,426.65,310.29
143,193.96,426.72,310.34
144,178.75,393.25,286.0
145,151.7,333.74,242.72
146,143.63,315.99,229.81
147,140.05,308.11,224.08
148,135.98,299.16,217.57
149,139.49,306.87,223.18
150,156.25,343.75,250.0
151,185.92,409.02,297.47
152,208.7,459.14,333.92
153,214.48,471.86,343.17
154,215.58,474.28,344.93
155,218.17,479.97,349.07
156,219.94,483.86,351.9
157,212.68,467.9,340.29
158,209.17,460.17,334.67
159,205.25,451.55,328.4
160,201.88,444.14,323.01
161,199.81,439.59,319.7
162,203.12,446.86,324.99
163,213.29,469.23,341.26
164,213.52,469.74,341.63
165,200.56,441.24,320.9
166,182.79,402.13,292.46
167,178.27,392.19,285.23
168,164.2,361.24,262.72
169,177.67,390.87,284.27
170,166.4,366.08,266.24
171,160.7,353.54,257.12
172,153.48,337.66,245.57
173,153.03,336.67,244.85
174,159.17,350.17,254.67
175,168.62,370.96,269.79
176,182.65,401.83,292.24
177,195.3,429.66,312.48
178,204.45,449.79,327.12
179,211.48,465.26,338.37
180,215.49,474.07,344.78
181,205.93,453.05,329.49
182,197.98,435.56,316.77
183,192.53,423.57,308.05
184,189.92,417.82,303.87
185,190.87,419.91,305.39
186,199.63,439.19,319.41
187,211.82,466.0,338.91
188,213.97,470.73,342.35
189,203.61,447.95,325.78
190,189.72,417.38,303.55
191,191.62,421.56,306.59
192,178.32,392.3,285.31
REW_HYD_PS,2010,2015,2020
1,-76.0,-76.0,-76.0
2,-76.0,-76.0,-76.0
3,-76.0,-76.0,-76.0
4,-76.0,-76.0,-76.0
5,-76.0,-76.0,-76.0
6,-76.0,-76.0,-76.0
7,-38.0,0.0,0.0
8,0.0,0.0,0.0
9,76.0,76.0,76.0
10,76.0,76.0,76.0
11,76.0,76.0,76.0
12,76.0,76.0,76.0
13,0.0,0.0,0.0
