,2010,2015,2020
1,0.109,0.036,0.05
2,0.093,0.035,0.044
3,0.092,0.033,0.042
4,0.087,0.031,0.039
5,0.09,0.031,0.039
6,0.109,0.036,0.049
7,0.111,0.067,0.055
8,0.116,0.095,0.082
9,0.119,0.091,0.084
10,0.122,0.095,0.092
11,0.12,0.122,0.094
12,0.117,0.11,0.089
13,0.116,0.075,0.069
14,0.116,0.075,0.077
15,0.115,0.092,0.08
16,0.121,0.098,0.082
17,0.12,0.101,0.095
18,0.125,0.107,0.12
19,0.125,0.107,0.107
20,0.12,0.086,0.087
21,0.116,0.067,0.067
22,0.111,0.055,0.056
23,0.111,0.055,0.056
24,0.095,0.042,0.05
25,0.035,0.012,0.016
26,0.033,0.012,0.016
27,0.03,0.012,0.016
28,0.024,0.011,0.012
29,0.022,0.011,0.012
30,0.026,0.012,0.014
31,0.028,0.012,0.016
32,0.034,0.012,0.016
33,0.036,0.013,0.018
34,0.036,0.013,0.018
35,0.035,0.013,0.019
36,0.035,0.013,0.019
37,0.035,0.015,0.016
38,0.035,0.015,0.018
39,0.035,0.015,0.018
40,0.038,0.013,0.019
41,0.044,0.015,0.019
42,0.038,0.018,0.021
43,0.038,0.018,0.021
44,0.038,0.015,0.02
45,0.039,0.015,0.019
46,0.038,0.013,0.016
47,0.038,0.015,0.018
48,0.037,0.012,0.016
49,0.05,0.029,0.029
50,0.048,0.027,0.028
51,0.044,0.027,0.028
52,0.036,0.026,0.028
53,0.045,0.027,0.028
54,0.053,0.03,0.031
55,0.082,0.034,0.044
56,0.083,0.037,0.048
57,0.083,0.037,0.047
58,0.069,0.036,0.046
59,0.066,0.036,0.046
60,0.068,0.035,0.046
61,0.068,0.033,0.045
62,0.068,0.033,0.045
63,0.068,0.033,0.044
64,0.08,0.035,0.046
65,0.083,0.033,0.046
66,0.068,0.033,0.048
67,0.068,0.033,0.046
68,0.068,0.036,0.05
69,0.068,0.033,0.05
70,0.082,0.031,0.04
71,0.082,0.031,0.04
72,0.061,0.031,0.031
73,0.015,0.011,0.011
74,0.009,0.01,0.011
75,0.009,0.01,0.011
76,0.008,0.01,0.011
77,0.008,0.01,0.011
78,0.009,0.01,0.011
79,0.009,0.01,0.011
80,0.01,0.011,0.011
81,0.01,0.012,0.011
82,0.011,0.012,0.011
83,0.011,0.012,0.011
84,0.011,0.012,0.011
85,0.011,0.012,0.011
86,0.011,0.012,0.011
87,0.01,0.012,0.011
88,0.01,0.012,0.011
89,0.01,0.011,0.011
90,0.015,0.012,0.011
91,0.016,0.012,0.011
92,0.016,0.012,0.011
93,0.02,0.012,0.011
94,0.016,0.012,0.011
95,0.017,0.012,0.011
96,0.014,0.011,0.011
97,0.04,0.028,0.028
98,0.032,0.026,0.028
99,0.025,0.025,0.028
100,0.021,0.024,0.027
101,0.021,0.025,0.028
102,0.037,0.027,0.028
103,0.049,0.031,0.04
104,0.059,0.036,0.046
105,0.055,0.035,0.046
106,0.052,0.033,0.046
107,0.061,0.033,0.046
108,0.052,0.034,0.046
109,0.062,0.033,0.046
110,0.052,0.033,0.046
111,0.055,0.034,0.046
112,0.066,0.036,0.046
113,0.069,0.036,0.042
114,0.08,0.036,0.046
115,0.083,0.036,0.046
116,0.079,0.033,0.042
117,0.067,0.031,0.044
118,0.06,0.031,0.04
119,0.057,0.031,0.046
120,0.045,0.03,0.038
121,0.009,0.011,0.011
122,0.009,0.01,0.011
123,0.008,0.009,0.011
124,0.008,0.009,0.01
125,0.008,0.009,0.01
126,0.008,0.009,0.01
127,0.008,0.01,0.011
128,0.009,0.011,0.011
129,0.01,0.011,0.011
130,0.011,0.012,0.011
131,0.011,0.012,0.011
132,0.011,0.012,0.011
133,0.011,0.012,0.011
134,0.011,0.012,0.011
135,0.01,0.012,0.011
136,0.01,0.012,0.011
137,0.01,0.012,0.011
138,0.01,0.012,0.011
139,0.01,0.012,0.011
140,0.01,0.011,0.011
141,0.01,0.011,0.011
142,0.01,0.011,0.011
143,0.01,0.011,0.011
144,0.009,0.011,0.011
145,0.058,0.03,0.036
146,0.049,0.028,0.028
147,0.048,0.028,0.028
148,0.043,0.027,0.028
149,0.048,0.027,0.028
150,0.07,0.031,0.031
151,0.098,0.036,0.05
152,0.111,0.055,0.056
153,0.111,0.067,0.052
154,0.097,0.067,0.05
155,0.094,0.053,0.053
156,0.09,0.046,0.052
157,0.086,0.045,0.05
158,0.087,0.047,0.05
159,0.091,0.042,0.047
160,0.096,0.054,0.05
161,0.111,0.056,0.05
162,0.111,0.055,0.051
163,0.096,0.056,0.062
164,0.096,0.055,0.058
165,0.111,0.041,0.05
166,0.095,0.034,0.045
167,0.095,0.032,0.041
168,0.083,0.031,0.039
169,0.018,0.011,0.011
170,0.014,0.011,0.011
171,0.009,0.01,0.011
172,0.009,0.01,0.011
173,0.009,0.01,0.011
174,0.009,0.01,0.011
175,0.015,0.011,0.011
176,0.018,0.012,0.011
177,0.016,0.012,0.012
178,0.017,0.012,0.012
179,0.017,0.012,0.012
180,0.017,0.012,0.012
181,0.016,0.012,0.011
182,0.015,0.012,0.011
183,0.016,0.012,0.011
184,0.016,0.012,0.012
185,0.017,0.012,0.012
186,0.021,0.012,0.013
187,0.023,0.012,0.016
188,0.025,0.012,0.016
189,0.021,0.012,0.013
190,0.02,0.012,0.012
191,0.02,0.012,0.011
192,0.019,0.011,0.011
