encrops,2010,2015,2020
62,72590.899,72590.899,48393.933
63,72590.899,72590.899,48393.933
64,72590.899,72590.899,48393.933
65,72590.899,72590.899,48393.933
66,72590.899,72590.899,48393.933
67,72590.899,72590.899,48393.933
68,72590.899,72590.899,48393.933
69,72590.899,72590.899,48393.933
70,72590.899,72590.899,48393.933
71,72590.899,72590.899,48393.933
72,72590.899,72590.899,48393.933
73,28051.433,29036.376,19357.584
74,26118.174,29036.376,19357.584
75,25337.865,29036.376,19357.584
76,24264.185,28436.601,19357.584
77,24176.32,28333.624,19357.584
78,25078.202,29036.376,19357.584
79,25850.562,29036.376,19357.584
80,28065.955,29036.376,19357.584
81,29036.376,29036.376,19357.584
82,29036.376,29036.376,19357.584
83,29036.376,29036.376,19357.584
84,29036.376,29036.376,19357.584
85,29036.376,29036.376,19357.584
86,29036.376,29036.376,19357.584
87,29036.376,29036.376,19357.584
88,29036.376,29036.376,19357.584
89,28992.949,29036.376,19357.584
90,29036.376,29036.376,19357.584
91,29036.376,29036.376,19357.584
92,29036.376,29036.376,19357.584
93,29036.376,29036.376,19357.584
94,29036.376,29036.376,19357.584
95,29036.376,29036.376,19357.584
96,28244.354,29036.376,19357.584
97,69372.893,72590.899,48393.933
98,64883.034,72590.899,48393.933
99,63073.258,72590.899,48393.933
100,61057.472,71556.798,48393.933
101,62234.157,72590.899,48393.933
102,68046.657,72590.899,48393.933
103,72590.899,72590.899,48393.933
104,72590.899,72590.899,48393.933
105,72590.899,72590.899,48393.933
106,72590.899,72590.899,48393.933
107,72590.899,72590.899,48393.933
108,72590.899,72590.899,48393.933
109,72590.899,72590.899,48393.933
110,72590.899,72590.899,48393.933
111,72590.899,72590.899,48393.933
112,72590.899,72590.899,48393.933
113,72590.899,72590.899,48393.933
114,72590.899,72590.899,48393.933
115,72590.899,72590.899,48393.933
116,72590.899,72590.899,48393.933
117,72590.899,72590.899,48393.933
118,72590.899,72590.899,48393.933
119,72590.899,72590.899,48393.933
120,72590.899,72590.899,48393.933
121,26696.517,29036.376,19357.584
122,24811.264,29036.376,19357.584
123,23883.905,27990.955,19357.584
124,22864.944,26796.742,19357.584
125,22552.5,26430.562,19357.584
126,22847.893,26776.798,19357.584
127,24248.624,28418.371,19357.584
128,26475.084,29036.376,19357.584
129,28881.292,29036.376,19357.584
130,29036.376,29036.376,19357.584
131,29036.376,29036.376,19357.584
132,29036.376,29036.376,19357.584
133,29036.376,29036.376,19357.584
134,29036.376,29036.376,19357.584
135,29036.376,29036.376,19357.584
136,29036.376,29036.376,19357.584
137,29036.376,29036.376,19357.584
138,29036.376,29036.376,19357.584
139,29036.376,29036.376,19357.584
140,28951.77,29036.376,19357.584
141,28784.382,29036.376,19357.584
142,28838.399,29036.376,19357.584
143,28842.528,29036.376,19357.584
144,26579.635,29036.376,19357.584
145,72590.899,72590.899,48393.933
146,70946.545,72590.899,48393.933
147,69175.197,72590.899,48393.933
148,67170.393,72590.899,48393.933
149,68901.461,72590.899,48393.933
150,72590.899,72590.899,48393.933
151,72590.899,72590.899,48393.933
152,72590.899,72590.899,48393.933
153,72590.899,72590.899,48393.933
154,72590.899,72590.899,48393.933
155,72590.899,72590.899,48393.933
156,72590.899,72590.899,48393.933
157,72590.899,72590.899,48393.933
158,72590.899,72590.899,48393.933
159,72590.899,72590.899,48393.933
160,72590.899,72590.899,48393.933
161,72590.899,72590.899,48393.933
162,72590.899,72590.899,48393.933
163,72590.899,72590.899,48393.933
164,72590.899,72590.899,48393.933
165,72590.899,72590.899,48393.933
166,72590.899,72590.899,48393.933
167,72590.899,72590.899,48393.933
168,72590.899,72590.899,48393.933
169,28949.466,29036.376,19357.584
170,27113.736,29036.376,19357.584
171,26185.028,29036.376,19357.584
172,25008.427,29036.376,19357.584
173,24934.41,29036.376,19357.584
174,25935.0,29036.376,19357.584
175,27474.214,29036.376,19357.584
176,29036.376,29036.376,19357.584
177,29036.376,29036.376,19357.584
178,29036.376,29036.376,19357.584
179,29036.376,29036.376,19357.584
180,29036.376,29036.376,19357.584
181,29036.376,29036.376,19357.584
182,29036.376,29036.376,19357.584
183,29036.376,29036.376,19357.584
184,29036.376,29036.376,19357.584
185,29036.376,29036.376,19357.584
186,29036.376,29036.376,19357.584
187,29036.376,29036.376,19357.584
188,29036.376,29036.376,19357.584
189,29036.376,29036.376,19357.584
190,29036.376,29036.376,19357.584
191,29036.376,29036.376,19357.584
192,29036.376,29036.376,19357.584
lignite,2010,2015,2020
1,220020.178,0.0,0.0
2,180314.354,0.0,0.0
3,177794.119,0.0,0.0
4,166623.737,0.0,0.0
5,173251.678,0.0,0.0
6,220020.178,0.0,0.0
7,220020.178,68006.237,0.0
8,220020.178,146417.382,42226.088
9,220020.178,135621.649,48103.853
10,220020.178,146447.737,66738.235
11,220020.178,220020.178,75219.971
12,220020.178,185536.796,63283.118
13,220020.178,90742.746,4940.118
14,220020.178,90926.036,42226.088
15,214953.06,137247.678,42226.088
16,220020.178,153504.619,42226.088
