,2010,2015
1,406.57,384.48
2,406.57,384.48
3,406.57,384.48
4,406.57,384.48
5,406.57,384.48
6,406.57,384.48
7,406.57,384.48
8,406.57,384.48
9,406.57,384.48
10,406.57,384.48
11,406.57,384.48
12,406.57,384.48
13,406.57,384.48
14,406.57,384.48
15,406.57,384.48
16,406.57,384.48
17,406.57,384.48
18,406.57,384.48
19,406.57,384.48
20,406.57,384.48
21,406.57,384.48
22,406.57,384.48
23,406.57,384.48
24,406.57,384.48
25,406.57,384.31
26,406.57,384.31
27,406.57,384.31
28,406.57,384.31
29,406.57,384.31
30,406.57,384.31
31,406.57,384.31
32,406.57,384.31
33,406.57,384.31
34,406.57,384.31
35,406.57,384.31
36,406.57,384.31
37,406.57,384.31
38,406.57,384.31
39,406.57,384.31
40,406.57,384.31
41,406.57,384.31
42,406.57,384.31
43,406.57,384.31
44,406.57,384.31
45,406.57,384.31
46,406.57,384.31
47,406.57,384.31
48,406.57,384.31
49,472.82,463.83
50,472.82,463.83
51,472.82,463.83
52,472.82,463.83
53,472.82,463.83
54,472.82,463.83
55,472.82,463.83
56,472.82,463.83
57,472.82,463.83
58,472.82,463.83
59,472.82,463.83
60,472.82,463.83
61,472.82,463.83
62,472.82,463.83
63,472.82,463.83
64,472.82,463.83
65,472.82,463.83
66,472.82,463.83
67,472.82,463.83
68,472.82,463.83
69,472.82,463.83
70,472.82,463.83
71,472.82,463.83
72,472.82,463.83
73,477.24,463.83
74,477.24,463.83
75,477.24,463.83
76,477.24,463.83
77,477.24,463.83
78,477.24,463.83
79,477.24,463.83
80,477.24,463.83
81,477.24,463.83
82,477.24,463.83
83,477.24,463.83
84,477.24,463.83
85,477.24,463.83
86,477.24,463.83
87,477.24,463.83
88,477.24,463.83
89,477.24,463.83
90,477.24,463.83
91,477.24,463.83
92,477.24,463.83
93,477.24,463.83
94,477.24,463.83
95,477.24,463.83
96,477.24,463.83
97,494.91,463.83
98,494.91,463.83
99,494.91,463.83
100,494.91,463.83
101,494.91,463.83
102,494.91,463.83
103,494.91,463.83
104,494.91,463.83
105,494.91,463.83
106,494.91,463.83
107,494.91,463.83
108,494.91,463.83
109,494.91,463.83
110,494.91,463.83
111,494.91,463.83
112,494.91,463.83
113,494.91,463.83
114,494.91,463.83
115,494.91,463.83
116,494.91,463.83
117,494.91,463.83
118,494.91,463.83
119,494.91,463.83
120,494.91,463.83
121,433.06,463.83
122,433.06,463.83
123,433.06,463.83
124,433.06,463.83
125,433.06,463.83
126,433.06,463.83
127,433.06,463.83
128,433.06,463.83
129,433.06,463.83
130,433.06,463.83
131,433.06,463.83
132,433.06,463.83
133,433.06,463.83
134,433.06,463.83
135,433.06,463.83
136,433.06,463.83
137,433.06,463.83
138,433.06,463.83
139,433.06,463.83
140,433.06,463.83
141,433.06,463.83
142,433.06,463.83
143,433.06,463.83
144,433.06,463.83
145,384.48,388.89
146,384.48,388.89
147,384.48,388.89
148,384.48,388.89
149,384.48,388.89
150,384.48,388.89
151,384.48,388.89
152,384.48,388.89
153,384.48,388.89
154,384.48,388.89
155,384.48,388.89
156,384.48,388.89
157,384.48,388.89
158,384.48,388.89
159,384.48,388.89
160,384.48,388.89
161,384.48,388.89
162,384.48,388.89
163,384.48,388.89
164,384.48,388.89
165,384.48,388.89
166,384.48,388.89
167,384.48,388.89
168,384.48,388.89
169,388.9,463.83
170,388.9,463.83
171,388.9,463.83
172,388.9,463.83
173,388.9,463.83
174,388.9,463.83
175,388.9,463.83
176,388.9,463.83
177,388.9,463.83
178,388.9,463.83
179,388.9,463.83
180,388.9,463.83
181,388.9,463.83
182,388.9,463.83
183,388.9,463.83
184,388.9,463.83
185,388.9,463.83
186,388.9,463.83
187,388.9,463.83
188,388.9,463.83
189,388.9,463.83
190,388.9,463.83
191,388.9,463.83
192,388.9,463.83
