,2010,2015
1,279658.6,286386.1
2,263976.7,280393.75
3,261812.85,263597.1
4,256642.75,255786.7
5,259186.2,255921.25
6,278008.9,283942.1
7,288148.9,335918.7
8,317940.35,371972.9
9,338064.35,381862.0
10,346697.0,394285.45
11,354672.5,426895.3
12,358322.9,422211.4
13,355061.85,387451.35
14,346519.55,379168.4
15,329370.6,382502.9
16,329483.7,380174.6
17,326583.4,382274.75
18,338802.75,393179.15
19,339755.0,396184.1
20,328473.6,376955.15
21,311149.8,347178.0
22,292878.3,327305.55
23,294236.15,329465.5
24,268422.7,305715.8
25,108271.28,107118.96
26,102952.2,104734.76
27,99367.58,101817.04
28,92824.42,87548.76
29,91618.28,86131.76
30,95575.48,97219.46
31,97647.16,100284.34
32,107537.82,106794.22
33,114013.9,119989.48
34,120445.52,125251.1
35,124708.74,129787.58
36,127140.0,132813.2
37,123316.7,135545.54
38,120787.94,132665.0
39,118659.58,127294.18
40,116391.08,120184.22
41,121485.52,123957.08
42,117161.46,133722.16
43,117685.1,135666.44
44,117489.58,129204.92
45,117989.04,127132.46
46,112254.74,112679.84
47,115223.42,123795.88
48,111564.44,110917.56
49,232567.4,215019.35
50,228349.55,207437.75
51,216117.85,204907.95
52,205008.05,202599.15
53,215247.5,202530.25
54,236093.0,253334.9
55,282020.7,302527.55
56,307782.8,336629.15
57,322609.95,353081.95
58,324398.75,368528.55
59,331643.0,369084.95
60,335117.9,373773.4
61,325995.8,367239.6
62,322169.25,361622.95
63,316821.05,353399.8
64,312552.5,337162.15
65,301624.05,324559.95
66,279979.7,312900.9
67,274625.0,308621.95
68,274701.05,320999.25
69,275442.05,312509.6
70,283640.5,284782.55
71,279251.05,283574.85
72,254103.85,263217.5
73,89110.84,90227.02
74,80164.5,75662.08
75,76649.04,73321.82
76,72559.5,70735.86
77,72290.14,71433.96
78,75868.0,72164.82
79,79597.96,74754.94
80,88435.88,82264.78
81,98375.42,91314.08
82,104401.7,96647.72
83,108076.28,101190.96
84,110504.42,103465.44
85,104670.28,102495.38
86,99852.22,99406.32
87,95454.32,94359.2
88,91828.88,87539.4
89,91240.5,85406.62
90,94086.98,94480.1
91,97905.86,94478.02
92,99620.3,95954.3
93,100890.14,97131.06
94,98372.82,96187.52
95,99993.92,96306.86
96,89671.66,91829.14
97,226189.6,212511.65
98,202755.15,199192.5
99,194237.55,196860.95
100,184758.6,194727.0
101,190533.85,195441.35
102,221073.45,211960.45
103,256704.5,282980.1
104,295807.85,325851.5
105,312843.7,348621.0
106,321187.75,364742.3
107,329523.35,375019.45
108,336389.3,379062.45
109,327266.55,372100.95
110,324112.75,367967.6
111,318817.85,356439.85
112,314287.35,355299.75
113,306171.45,343955.3
114,305345.3,326742.0
115,296408.45,314078.05
116,288459.6,300821.95
117,275908.1,286440.7
118,270161.45,284435.45
119,256867.65,277615.65
120,237274.05,256198.8
121,80889.12,77621.7
122,72970.82,71751.94
123,65628.16,70378.36
124,60796.06,69109.3
125,59421.18,68636.1
126,61216.74,69486.04
127,70590.52,75201.36
128,81640.26,83385.9
129,91562.9,91493.74
130,96609.5,98937.02
131,102629.28,103320.36
132,107065.92,105038.96
133,101421.32,103414.48
134,99231.86,100093.5
135,95038.84,95119.96
136,93990.52,92883.44
137,93303.08,86628.62
138,93563.6,87337.38
139,91405.08,92396.72
140,92852.76,91580.84
141,91879.84,92763.06
142,90640.42,93523.3
143,90649.0,93693.08
144,82129.06,77225.98
145,237712.8,228899.45
146,228597.85,209684.8
147,227238.7,207980.5
148,220810.85,206405.55
149,226867.55,207400.05
150,250025.75,265164.9
151,291459.35,308064.9
152,324201.15,355033.25
153,336261.9,385035.95
154,333835.45,394445.35
155,344197.1,394468.75
156,346720.4,394176.25
157,336354.85,381442.75
158,331325.15,376938.25
159,325724.1,366099.5
160,314261.35,355507.75
161,316182.75,351391.95
162,316665.7,351045.5
163,304720.65,357120.4
164,305045.0,357500.65
165,315891.55,335775.05
166,288122.9,305721.65
167,286300.3,297869.65
168,267076.55,269564.1
169,93819.44,90672.14
170,86714.94,79036.62
171,80649.92,75888.8
172,75138.18,71900.66
173,74860.5,71648.98
174,79643.72,75040.42
175,89741.34,89436.36
176,97732.44,93511.34
177,104689.78,102305.84
178,109351.06,110282.9
179,112665.8,116419.68
180,114551.84,118777.36
181,110048.12,113003.28
182,106302.3,96476.12
183,103731.16,93463.24
184,102503.44,100582.56
185,99749.78,96242.12
186,100670.44,106073.24
187,107484.52,112363.68
188,109544.5,113116.38
189,105266.46,101202.4
190,102333.4,95978.74
191,103302.16,96805.02
192,93969.98,91099.58
