,2010,2015
1,2875.97,4022.59
2,2863.45,3843.7
3,2730.75,3803.29
4,2846.24,3586.78
5,2721.77,3709.66
6,2857.21,3945.44
7,3393.53,4291.88
8,3677.97,5238.24
9,3765.68,5494.31
10,3776.7,5502.52
11,3791.14,5019.85
12,3805.9,5066.92
13,3733.41,5523.94
14,3733.02,5542.7
15,3722.36,5364.4
16,3707.57,5332.86
17,3707.86,5523.31
18,3804.9,5708.86
19,3812.09,5627.44
20,3728.77,5620.0
21,3553.36,5240.6
22,3477.07,4539.99
23,3462.46,4529.97
24,3285.21,4213.91
25,2808.5,3889.01
26,2880.05,3505.93
27,2731.47,3462.81
28,2626.24,3601.2
29,2606.33,3582.93
30,2669.44,3407.01
31,2702.87,3419.28
32,2753.58,3846.73
33,2968.7,3964.5
34,2987.46,4305.51
35,3082.84,4454.19
36,3100.98,4570.56
37,3103.17,4181.63
38,3024.3,4118.92
39,3012.24,4094.49
40,2997.73,4222.3
41,2999.86,4339.32
42,3734.43,4708.2
43,3757.62,4590.72
44,3440.77,4512.73
45,3017.36,4239.75
46,3000.72,4182.47
47,3001.58,4159.86
48,2862.04,3993.49
49,2531.63,3670.94
50,2293.99,3427.81
51,2284.86,3380.15
52,2262.88,3335.76
53,2296.73,3479.13
54,2692.2,3299.86
55,2941.18,3789.5
56,3016.88,4026.41
57,3232.55,4335.72
58,3204.3,4218.77
59,3256.9,4306.44
60,3303.63,4365.7
61,3191.75,4415.17
62,3147.64,4357.21
63,3091.8,4365.46
64,3043.62,4346.76
65,3020.97,4186.89
66,3038.8,4309.78
67,3055.7,4304.62
68,3072.51,4111.5
69,3072.44,4236.87
70,2993.32,4052.08
71,2945.93,3917.47
72,2821.41,3540.87
73,2356.55,3553.23
74,2266.58,3479.62
75,2191.13,3424.24
76,2062.08,3362.4
77,2054.39,3319.12
78,2165.31,3307.02
79,2243.97,3356.15
80,2388.38,3605.76
81,2436.09,3660.15
82,2555.89,3631.97
83,2683.45,3922.85
84,2815.23,3811.19
85,2603.87,4001.65
86,2519.62,3754.55
87,2504.21,3756.32
88,2482.94,3700.66
89,2461.0,3691.47
90,2445.63,3629.58
91,2445.84,3633.42
92,2538.65,3890.91
93,2728.88,3968.65
94,2465.17,3765.0
95,2514.3,3735.6
96,2372.95,3581.69
97,2293.96,3187.23
98,2165.13,3345.93
99,2098.08,3325.36
100,2025.84,3120.95
101,2066.66,3288.32
102,2246.42,3099.92
103,2757.52,3476.35
104,2960.65,3781.53
105,3027.12,4051.7
106,3111.04,4033.17
107,3315.78,4220.64
108,3410.62,4407.24
109,3216.79,4186.62
110,3144.82,4130.62
111,3120.66,4083.42
112,3047.02,4018.81
113,2991.14,3972.81
114,2965.01,3924.92
115,3062.23,3832.19
116,2793.52,3755.77
117,2792.35,3794.4
118,2878.39,3652.83
119,2877.09,3540.45
120,2536.09,3208.8
121,2155.58,3462.46
122,2047.01,3213.37
123,2031.08,3184.84
124,2018.0,3149.72
125,2010.29,3122.47
126,2009.55,3080.84
127,2025.3,3189.5
128,2102.67,3099.34
129,2264.1,3300.44
130,2368.55,3424.94
131,2473.65,3514.05
132,2551.02,3575.6
133,2455.77,3514.94
134,2376.42,3526.16
135,2304.78,3698.85
136,2350.42,3667.03
137,2313.34,3608.82
138,2272.19,3360.17
139,2313.18,3338.82
140,2231.84,3285.69
141,2213.43,3256.06
142,2268.25,3308.11
143,2266.54,3331.93
144,2077.16,3418.39
145,2702.57,3649.68
146,2401.3,3611.05
147,2394.84,3410.15
148,2280.46,3389.96
149,2379.38,3389.65
150,2777.34,3438.23
151,2964.13,4152.34
152,3524.21,4645.6
153,3603.19,4476.75
154,3618.54,4365.71
155,3642.39,4482.97
156,3662.28,4561.48
157,3587.28,4345.38
158,3590.1,4277.42
159,3455.96,4236.89
160,3444.19,4188.19
161,3298.9,4139.5
162,3468.83,4348.6
163,3791.32,4800.99
164,3800.55,4787.5
165,3320.22,4584.7
166,2988.39,4101.78
167,2942.16,4029.57
168,2762.75,3637.85
169,2454.56,3590.9
170,2317.18,3505.64
171,2298.42,3476.78
172,2186.23,3441.45
173,2178.5,3422.88
174,2273.3,3430.9
175,2311.95,3440.28
176,2502.42,3669.67
177,2586.46,3531.35
178,2721.72,3581.76
179,2809.74,3676.65
180,2910.92,3760.61
181,2744.8,3704.36
182,2624.57,3879.69
183,2481.25,3859.04
184,2587.49,3812.0
185,2560.27,3769.95
186,2816.9,3636.87
187,2998.2,3828.86
188,3009.35,3894.68
189,2802.0,3975.25
190,2564.01,3742.74
191,2610.51,3899.62
192,2519.25,3594.02
