,2010,2015
1,616.41,690.25
2,589.17,690.25
3,572.84,671.34
4,554.55,649.91
5,560.85,657.29
6,608.53,690.25
7,687.84,690.25
8,690.25,690.25
9,690.25,690.25
10,690.25,690.25
11,690.25,690.25
12,690.25,690.25
13,690.25,690.25
14,690.25,690.25
15,690.25,690.25
16,690.25,690.25
17,690.25,690.25
18,690.25,690.25
19,690.25,690.25
20,690.25,690.25
21,690.25,690.25
22,690.25,690.25
23,690.25,690.25
24,654.13,690.25
25,589.28,690.25
26,560.59,656.99
27,542.44,635.71
28,519.87,609.26
29,515.59,604.25
30,529.13,620.12
31,536.3,628.52
32,584.74,685.29
33,624.8,690.25
34,664.58,690.25
35,690.25,690.25
36,690.25,690.25
37,682.34,690.25
38,666.7,690.25
39,653.53,690.25
40,649.96,690.25
41,671.01,690.25
42,690.25,690.25
43,690.25,690.25
44,690.25,690.25
45,665.86,690.25
46,626.38,690.25
47,648.45,690.25
48,611.8,690.25
49,521.85,611.59
50,490.68,575.06
51,477.83,560.0
52,465.09,545.07
53,477.15,559.2
54,534.01,625.84
55,619.12,690.25
56,688.62,690.25
57,690.25,690.25
58,690.25,690.25
59,690.25,690.25
60,690.25,690.25
61,690.25,690.25
62,690.25,690.25
63,690.25,690.25
64,690.25,690.25
65,679.06,690.25
66,673.29,690.25
67,669.31,690.25
68,671.09,690.25
69,672.22,690.25
70,627.37,690.25
71,613.9,690.25
72,561.73,658.33
73,501.83,588.12
74,467.25,547.59
75,453.29,531.23
76,434.08,508.72
77,432.51,506.88
78,448.64,525.79
79,462.46,541.98
80,502.09,588.43
81,540.17,633.05
82,569.97,667.99
83,588.07,689.19
84,603.09,690.25
85,575.1,674.0
86,551.73,646.6
87,533.76,625.54
88,522.78,612.67
89,518.68,607.86
90,525.45,615.8
91,535.15,627.17
92,552.27,647.23
93,568.29,666.02
94,538.63,631.25
95,545.74,639.59
96,505.28,592.17
97,496.43,581.79
98,464.3,544.14
99,451.34,528.96
100,436.92,512.05
101,445.34,521.92
102,486.93,570.66
103,575.72,674.73
104,651.45,690.25
105,690.25,690.25
106,690.25,690.25
107,690.25,690.25
108,690.25,690.25
109,690.25,690.25
110,690.25,690.25
111,690.25,690.25
112,690.25,690.25
113,682.98,690.25
114,675.05,690.25
115,657.88,690.25
116,633.27,690.25
117,610.11,690.25
118,602.3,690.25
119,586.08,686.87
120,534.91,626.89
121,477.59,559.72
122,443.87,520.19
123,427.28,500.75
124,409.05,479.39
125,403.46,472.84
126,408.74,479.03
127,433.8,508.4
128,473.63,555.08
129,516.68,605.52
130,549.53,644.03
131,572.08,670.45
132,588.68,689.91
133,568.24,665.96
134,551.23,646.01
135,535.85,628.0
136,529.6,620.67
137,525.13,615.42
138,528.87,619.81
139,525.76,616.16
140,517.94,607.0
141,514.94,603.49
142,515.91,604.62
143,515.99,604.71
144,475.5,557.27
145,536.24,628.45
146,507.69,594.98
147,495.01,580.13
148,480.66,563.32
149,493.05,577.83
150,552.28,647.25
151,657.17,690.25
152,690.25,690.25
153,690.25,690.25
154,690.25,690.25
155,690.25,690.25
156,690.25,690.25
157,690.25,690.25
158,690.25,690.25
159,690.25,690.25
160,690.25,690.25
161,690.25,690.25
162,690.25,690.25
163,690.25,690.25
164,690.25,690.25
165,690.25,690.25
166,646.1,690.25
167,630.1,690.25
168,580.37,680.17
169,517.9,606.95
170,485.06,568.46
171,468.44,549.0
172,447.39,524.33
173,446.07,522.78
174,463.97,543.75
175,491.51,576.02
176,532.42,623.97
177,569.3,667.2
178,595.96,690.25
179,616.46,690.25
180,628.13,690.25
181,600.27,690.25
182,577.1,676.34
183,561.2,657.7
184,553.61,648.8
185,556.35,652.01
186,581.88,681.95
187,617.44,690.25
188,623.7,690.25
189,593.51,690.25
190,553.01,648.1
191,558.54,654.58
192,519.78,609.16
