,2010,2015
1,3766.82,4306.55
2,3557.36,4038.08
3,3448.01,4012.29
4,3101.87,3985.33
5,3294.2,3985.33
6,3677.48,4264.43
7,4324.58,4694.54
8,4589.04,4893.09
9,4676.65,5119.82
10,4770.73,5231.18
11,4891.0,5439.95
12,4866.42,5541.55
13,4532.98,5184.27
14,4520.89,5123.42
15,4659.69,5053.44
16,4660.11,5015.96
17,5015.46,5139.4
18,5376.9,5622.89
19,5236.08,5543.78
20,4946.39,5147.17
21,4436.01,4888.01
22,4354.06,4797.31
23,4400.86,4835.64
24,4165.03,4566.9
25,3512.64,4188.12
26,3158.76,4093.11
27,3136.89,3886.79
28,3110.4,3853.05
29,3104.16,3841.26
30,3118.8,3856.13
31,3127.42,3867.79
32,3519.22,4152.2
33,3733.1,4321.7
34,4142.28,4568.19
35,4329.78,4768.47
36,4473.3,4797.45
37,4216.54,4649.28
38,4127.88,4512.59
39,3998.4,4481.58
40,4038.95,4556.16
41,4198.99,4695.1
42,4399.12,4878.29
43,4409.66,4983.44
44,4398.58,4913.74
45,4227.25,4587.65
46,3794.41,4417.89
47,4053.94,4450.65
48,3714.26,4384.68
49,3231.9,3883.01
50,3008.86,3735.01
51,2986.92,3621.02
52,2963.6,3505.23
53,2976.71,3513.96
54,3221.79,3901.98
55,3710.63,4344.72
56,4417.78,4832.73
57,4513.97,4916.62
58,4655.64,5017.36
59,4683.08,5095.83
60,4752.53,5144.52
61,4598.5,4850.66
62,4541.18,4806.77
63,4476.39,4687.26
64,4390.17,4719.78
65,4345.61,4797.2
66,4562.33,4739.87
67,4560.38,4732.13
68,4572.39,4769.12
69,4580.33,4797.56
70,3772.94,4519.64
71,3659.82,4404.97
72,3285.92,4059.02
73,3219.15,3749.19
74,3068.01,3389.63
75,3042.86,3269.89
76,3004.63,3090.95
77,2996.05,3114.14
78,3020.14,3327.88
79,3031.24,3451.97
80,3217.56,3700.46
81,3434.59,4124.47
82,3588.5,4528.95
83,3625.91,4463.4
84,3654.49,4716.56
85,3616.55,4221.44
86,3489.54,4174.91
87,3368.6,3947.33
88,3342.75,3865.17
89,3317.86,3822.96
90,3339.3,3969.76
91,3357.86,4088.26
92,3488.38,4079.6
93,3519.04,4169.0
94,3379.34,3999.65
95,3388.38,4118.62
96,3239.63,3764.19
97,3138.9,3902.24
98,3083.76,3485.09
99,3063.11,3343.51
100,3037.56,3366.82
101,3050.07,3305.11
102,3104.28,3809.34
103,3547.63,4097.88
104,3926.78,4637.0
105,4361.43,4853.92
106,4487.83,5034.52
107,4516.21,5099.29
108,4539.03,5144.24
109,4515.99,5066.35
110,4508.78,5030.97
111,4399.03,4995.08
112,4289.52,4856.01
113,4266.24,4793.83
114,4246.82,4725.31
115,3983.23,4655.31
116,3914.02,4493.55
117,3801.72,4408.39
118,3670.14,4427.46
119,3599.67,4323.41
120,3376.7,3967.78
121,3328.27,3535.97
122,3170.21,3361.09
123,3186.99,3181.66
124,3076.6,2988.47
125,3042.78,2945.61
126,3074.77,3052.87
127,3112.78,3258.62
128,3285.05,3851.74
129,3470.35,4191.55
130,3728.62,4480.23
131,3774.67,4659.32
132,3808.45,4695.28
133,3773.83,4625.37
134,3649.35,4399.31
135,3621.33,4031.01
136,3509.37,3984.28
137,3497.27,3986.61
138,3592.22,4284.96
139,3581.41,4267.27
140,3475.15,4222.38
141,3480.12,4214.52
142,3488.76,4174.15
143,3491.4,4151.02
144,3323.72,3553.48
145,3224.32,3974.95
146,3184.35,3765.16
147,2997.08,3807.45
148,2967.85,3646.87
149,2985.22,3803.4
150,3232.62,3943.71
151,4187.49,4651.06
152,4414.7,5034.96
153,4523.35,5151.44
154,4529.77,5194.95
155,4544.46,5257.77
156,4556.19,5307.07
157,4442.89,5210.66
158,4338.13,5101.01
159,4324.43,5032.87
160,4309.73,5006.97
161,4303.56,4973.8
162,4322.17,5001.85
163,4723.77,5168.91
164,4729.78,5192.3
165,4331.27,4821.7
166,4026.62,4518.86
167,3830.38,4394.49
168,3462.91,4235.15
169,3212.69,3913.55
170,3066.36,3586.56
171,3037.36,3407.38
172,3006.07,3179.16
173,3002.06,3180.97
174,3025.58,3396.86
175,3065.51,3732.81
176,3261.12,4017.22
177,3535.24,4335.34
178,3672.13,4507.78
179,3803.89,4583.95
180,3827.27,4640.47
181,3695.22,4536.63
182,3567.31,4368.64
183,3540.91,4188.88
184,3351.83,4140.6
185,3530.6,4217.67
186,3669.44,4334.06
187,3827.5,4605.72
188,3843.63,4634.87
189,3705.12,4415.61
190,3372.0,4203.06
191,3381.75,4115.35
192,3173.44,3934.14
