,2010,2015
1,78.58,96.96
2,78.58,96.96
3,78.58,96.96
4,78.58,96.96
5,78.58,96.96
6,78.58,96.96
7,78.58,96.96
8,78.58,96.96
9,78.58,96.96
10,78.58,96.96
11,78.58,96.96
12,78.58,96.96
13,78.58,96.96
14,78.58,96.96
15,78.58,96.96
16,78.58,96.96
17,78.58,96.96
18,78.58,96.96
19,78.58,96.96
20,78.58,96.96
21,78.58,96.96
22,78.58,96.96
23,78.58,96.96
24,78.58,96.96
25,68.09,82.85
26,68.09,82.85
27,68.09,82.85
28,68.09,82.85
29,68.09,82.85
30,68.09,82.85
31,68.09,82.85
32,68.09,82.85
33,68.09,82.85
34,68.09,82.85
35,68.09,82.85
36,68.09,82.85
37,68.09,82.85
38,68.09,82.85
39,68.09,82.85
40,68.09,82.85
41,68.09,82.85
42,68.09,82.85
43,68.09,82.85
44,68.09,82.85
45,68.09,82.85
46,68.09,82.85
47,68.09,82.85
48,68.09,82.85
49,70.32,82.85
50,70.32,82.85
51,70.32,82.85
52,70.32,82.85
53,70.32,82.85
54,70.32,82.85
55,70.32,82.85
56,70.32,82.85
57,70.32,82.85
58,70.32,82.85
59,70.32,82.85
60,70.32,82.85
61,70.32,82.85
62,70.32,82.85
63,70.32,82.85
64,70.32,82.85
65,70.32,82.85
66,70.32,82.85
67,70.32,82.85
68,70.32,82.85
69,70.32,82.85
70,70.32,82.85
71,70.32,82.85
72,70.32,82.85
73,56.5,75.25
74,56.5,75.25
75,56.5,75.25
76,56.5,75.25
77,56.5,75.25
78,56.5,75.25
79,56.5,75.25
80,56.5,75.25
81,56.5,75.25
82,56.5,75.25
83,56.5,75.25
84,56.5,75.25
85,56.5,75.25
86,56.5,75.25
87,56.5,75.25
88,56.5,75.25
89,56.5,75.25
90,56.5,75.25
91,56.5,75.25
92,56.5,75.25
93,56.5,75.25
94,56.5,75.25
95,56.5,75.25
96,56.5,75.25
97,70.32,89.36
98,70.32,89.36
99,70.32,89.36
100,70.32,89.36
101,70.32,89.36
102,70.32,89.36
103,70.32,89.36
104,70.32,89.36
105,70.32,89.36
106,70.32,89.36
107,70.32,89.36
108,70.32,89.36
109,70.32,89.36
110,70.32,89.36
111,70.32,89.36
112,70.32,89.36
113,70.32,89.36
114,70.32,89.36
115,70.32,89.36
116,70.32,89.36
117,70.32,89.36
118,70.32,89.36
119,70.32,89.36
120,70.32,89.36
121,55.94,75.25
122,55.94,75.25
123,55.94,75.25
124,55.94,75.25
125,55.94,75.25
126,55.94,75.25
127,55.94,75.25
128,55.94,75.25
129,55.94,75.25
130,55.94,75.25
131,55.94,75.25
132,55.94,75.25
133,55.94,75.25
134,55.94,75.25
135,55.94,75.25
136,55.94,75.25
137,55.94,75.25
138,55.94,75.25
139,55.94,75.25
140,55.94,75.25
141,55.94,75.25
142,55.94,75.25
143,55.94,75.25
144,55.94,75.25
145,73.73,89.36
146,73.73,89.36
147,73.73,89.36
148,73.73,89.36
149,73.73,89.36
150,73.73,89.36
151,73.73,89.36
152,73.73,89.36
153,73.73,89.36
154,73.73,89.36
155,73.73,89.36
156,73.73,89.36
157,73.73,89.36
158,73.73,89.36
159,73.73,89.36
160,73.73,89.36
161,73.73,89.36
162,73.73,89.36
163,73.73,89.36
164,73.73,89.36
165,73.73,89.36
166,73.73,89.36
167,73.73,89.36
168,73.73,89.36
169,58.67,75.25
170,58.67,75.25
171,58.67,75.25
172,58.67,75.25
173,58.67,75.25
174,58.67,75.25
175,58.67,75.25
176,58.67,75.25
177,58.67,75.25
178,58.67,75.25
179,58.67,75.25
180,58.67,75.25
181,58.67,75.25
182,58.67,75.25
183,58.67,75.25
184,58.67,75.25
185,58.67,75.25
186,58.67,75.25
187,58.67,75.25
188,58.67,75.25
189,58.67,75.25
190,58.67,75.25
191,58.67,75.25
192,58.67,75.25
