,2010,2015
COA_SC_LN,435.388,120.939
COA_USC_LN,0.0,0.0
COA_IGCC_LN,0.0,0.0
COA_USC_POS_CCS_LN,0.0,0.0
GAS_GT,22.393,126.185
GAS_CC,185.001,248.612
GAS_NGCC_POS_CCS,0.0,0.0
GAS_NGCC_OXY_CCS,0.0,0.0
NUK_LWR,666.966,666.638
REW_HYD_LG,68.971,155.037
REW_HYD_PS,17.923,17.923
REW_WND_ON_2530,92.394,92.394
REW_WND_ON_3035,0.0,124.686
REW_WND_ON_3540,0.0,295.994
REW_WND_ON_40UP,0.0,125.515
REW_PV_UTI,26.373,42.196
REW_PV_RFT,0.0,0.0
BIO_ST,70.688,70.688
BIO_CHP,207.617,260.515
BIO_IGCC,0.0,0.0
BIO_IGCC_CCS,0.0,0.0
BIO_IGCC_CHP,0.0,0.0
COA_CHP_BP_DH,100.043,137.812
COA_CHP_EC_DH,0.0,0.0
GAS_CHP_BP_DH,189.765,190.072
GAS_CHP_EC_DH,0.0,0.0
COA_CHP_EC_CCS_DH,0.0,0.0
GAS_CHP_EC_CCS_DH,0.0,0.0
OIL_ST,31.515,31.515
