,2010,2015
1,112896.55,137842.9
2,106484.95,130328.9
3,102640.85,125823.1
4,98337.2,120780.4
5,99818.55,122515.9
6,111040.8,135668.0
7,129706.2,157543.1
8,177975.2,181110.8
9,189178.6,189924.8
10,194730.25,194253.8
11,193340.55,197410.85
12,196171.95,199307.55
13,196062.75,192429.25
14,193871.6,190064.55
15,189280.65,187343.65
16,183051.7,185888.3
17,186069.65,190685.95
18,200573.1,202347.6
19,200560.1,200761.6
20,188726.85,190987.55
21,176954.05,175776.25
22,132292.55,160574.05
23,133026.4,161434.0
24,121771.65,148243.55
25,42604.12,52143.26
26,39903.5,48978.54
27,38194.0,46974.98
28,36069.54,44484.96
29,35667.32,44013.58
30,36941.84,45507.28
31,37616.28,46297.94
32,42176.94,51642.5
33,45947.46,56061.72
34,49692.76,60450.78
35,52175.5,63360.44
36,53590.68,65982.8
37,51364.3,62410.14
38,49892.18,60684.52
39,48652.76,59232.16
40,48316.32,58837.74
41,50298.04,61595.04
42,54610.14,66213.68
43,54909.92,66565.2
44,53032.2,64364.82
45,49812.88,60591.7
46,46096.18,56235.66
47,48174.1,58671.34
48,44724.68,54628.6
49,90641.85,111761.0
50,83305.95,103164.1
51,80280.85,99618.35
52,77283.7,96105.1
53,80120.95,99431.15
54,93503.8,115115.65
55,113532.25,138587.15
56,129890.15,166127.65
57,137399.6,174122.0
58,139351.55,172950.05
59,142008.1,179179.65
60,144366.95,183177.15
61,138719.1,168105.6
62,136491.55,165495.2
63,133672.5,162191.25
64,130892.45,158932.8
65,127639.2,155120.55
66,126281.35,153529.35
67,125347.3,152434.1
68,125763.95,152922.9
69,126031.1,153235.55
70,115474.45,140864.1
71,112305.05,137150.0
72,100027.2,122760.95
73,34371.74,42495.18
74,31116.02,38679.94
75,29801.72,37139.96
76,27993.42,35020.44
77,27845.48,34847.02
78,29364.4,36627.24
79,30665.44,38151.36
80,34396.18,42523.78
81,37980.28,46724.34
82,40786.46,50013.34
83,42490.24,52009.62
84,43904.64,53667.38
85,41269.8,50579.62
86,39068.38,47999.64
87,37377.34,46017.66
88,36343.32,44806.06
89,35957.22,44353.66
90,36595.0,45100.9
91,37508.9,46172.1
92,39119.6,48059.44
93,40628.64,49827.96
94,37835.98,46555.08
95,38505.74,47340.28
96,34697.0,42876.08
97,84657.3,104747.5
98,77095.85,95885.4
99,74047.35,92313.65
100,70651.75,88335.0
101,72634.25,90657.45
102,82423.9,102129.95
103,103320.1,126619.35
104,127596.95,147506.45
105,134447.3,159131.7
106,140008.7,164825.05
107,144021.8,170514.5
108,152108.45,178006.4
109,145262.0,168973.35
110,143166.4,166821.85
111,139647.95,163208.5
112,141039.6,160117.1
113,135359.9,156202.8
114,128660.35,168287.6
115,125323.25,164558.55
116,122417.75,154767.6
117,111413.25,136104.8
118,109574.4,133949.4
119,105758.25,129476.75
120,93715.05,115362.65
121,32089.98,41061.8
122,28915.12,37340.68
123,27353.04,35510.02
124,25636.78,33499.18
125,25110.8,33214.22
126,25608.44,33532.2
127,27967.42,36229.96
128,31717.4,40624.48
129,35769.5,45373.64
130,38862.46,48998.56
131,40984.84,51485.98
132,42547.44,52501.54
133,40623.7,51062.7
134,39021.32,49184.98
135,37574.94,47489.78
136,36986.3,46799.74
137,36564.58,45593.08
138,36916.62,46718.36
139,36623.86,45882.98
140,35888.06,45262.1
141,35606.48,45183.06
142,35697.48,45289.66
143,35704.24,45297.2
144,31893.16,39936.78
145,94026.4,115727.95
146,87306.7,107852.55
147,84324.5,104357.5
148,80947.75,100399.0
149,83863.65,103817.35
150,97801.6,120152.5
151,122487.3,149083.35
152,145906.8,171284.75
153,149051.5,176922.85
154,155129.0,177997.95
155,154642.8,180527.1
156,158365.35,182249.6
157,146789.5,175176.3
158,141824.15,171744.95
159,138562.45,167922.3
160,135763.55,164641.75
161,134043.65,162625.45
162,136791.2,165846.2
163,149461.65,175766.5
164,149225.05,175988.15
165,134667.0,163356.7
166,119884.05,146032.25
167,116118.6,141619.4
168,104414.05,127901.8
169,35884.16,44267.86
170,32792.5,40644.5
171,31228.6,38811.5
172,29246.88,36489.18
173,29122.08,36343.06
174,30807.66,38318.54
175,33399.86,41356.64
176,37251.76,45870.5
177,40723.28,49938.72
178,43232.54,52879.84
179,45162.52,55141.32
180,46261.28,56429.36
181,43638.66,53355.64
182,41457.52,50799.58
183,39960.44,49045.1
184,39245.7,48207.64
185,39504.14,48510.02
186,41908.1,51327.64
187,45255.08,55250.26
188,45844.5,55941.08
189,43001.92,52609.7
190,39189.8,48141.86
191,39710.06,48751.82
192,36061.74,44475.86
