,2010,2015
1,0.077,0.035
2,0.077,0.03
3,0.069,0.03
4,0.077,0.03
5,0.069,0.03
6,0.077,0.038
7,0.089,0.041
8,0.094,0.084
9,0.094,0.089
10,0.094,0.089
11,0.094,0.07
12,0.094,0.069
13,0.094,0.089
14,0.094,0.089
15,0.094,0.083
16,0.094,0.084
17,0.094,0.089
18,0.094,0.089
19,0.094,0.085
20,0.094,0.084
21,0.09,0.071
22,0.089,0.042
23,0.089,0.041
24,0.087,0.041
25,0.028,0.012
26,0.031,0.01
27,0.027,0.01
28,0.024,0.01
29,0.024,0.01
30,0.026,0.01
31,0.026,0.01
32,0.028,0.012
33,0.031,0.013
34,0.031,0.016
35,0.031,0.016
36,0.031,0.017
37,0.031,0.014
38,0.031,0.013
39,0.031,0.013
40,0.031,0.015
41,0.031,0.016
42,0.037,0.017
43,0.037,0.016
44,0.034,0.016
45,0.031,0.012
46,0.031,0.012
47,0.031,0.012
48,0.028,0.012
49,0.053,0.026
50,0.037,0.026
51,0.04,0.026
52,0.036,0.026
53,0.04,0.026
54,0.067,0.026
55,0.077,0.035
56,0.073,0.035
57,0.081,0.041
58,0.076,0.035
59,0.078,0.035
60,0.08,0.035
61,0.072,0.035
62,0.07,0.035
63,0.072,0.035
64,0.077,0.035
65,0.077,0.037
66,0.072,0.038
67,0.074,0.038
68,0.074,0.035
69,0.074,0.035
70,0.077,0.03
71,0.077,0.03
72,0.073,0.026
73,0.015,0.01
74,0.013,0.01
75,0.011,0.01
76,0.008,0.01
77,0.008,0.01
78,0.011,0.01
79,0.013,0.01
80,0.015,0.01
81,0.016,0.01
82,0.016,0.01
83,0.02,0.01
84,0.022,0.01
85,0.016,0.01
86,0.016,0.01
87,0.016,0.01
88,0.016,0.01
89,0.016,0.01
90,0.016,0.01
91,0.016,0.01
92,0.016,0.01
93,0.021,0.01
94,0.016,0.01
95,0.019,0.01
96,0.015,0.01
97,0.041,0.026
98,0.031,0.026
99,0.026,0.025
100,0.022,0.025
101,0.025,0.025
102,0.037,0.026
103,0.07,0.03
104,0.078,0.035
105,0.073,0.039
106,0.072,0.036
107,0.082,0.038
108,0.084,0.041
109,0.076,0.035
110,0.071,0.035
111,0.07,0.034
112,0.072,0.034
113,0.07,0.034
114,0.077,0.035
115,0.08,0.035
116,0.069,0.035
117,0.069,0.035
118,0.074,0.031
119,0.074,0.031
120,0.057,0.026
121,0.009,0.01
122,0.008,0.01
123,0.008,0.01
124,0.008,0.009
125,0.008,0.009
126,0.008,0.009
127,0.008,0.01
128,0.009,0.01
129,0.012,0.01
130,0.017,0.01
131,0.017,0.01
132,0.017,0.01
133,0.017,0.01
134,0.017,0.01
135,0.017,0.01
136,0.013,0.01
137,0.012,0.01
138,0.017,0.01
139,0.017,0.01
140,0.012,0.01
141,0.011,0.01
142,0.017,0.01
143,0.017,0.01
144,0.009,0.01
145,0.066,0.026
146,0.045,0.026
147,0.045,0.026
148,0.037,0.026
149,0.044,0.026
150,0.072,0.027
151,0.077,0.037
152,0.09,0.048
153,0.09,0.045
154,0.09,0.041
155,0.09,0.041
156,0.09,0.041
157,0.09,0.035
158,0.09,0.035
159,0.088,0.035
160,0.088,0.035
161,0.085,0.035
162,0.089,0.04
163,0.094,0.048
164,0.094,0.047
165,0.085,0.041
166,0.077,0.031
167,0.077,0.031
168,0.069,0.028
169,0.02,0.01
170,0.015,0.01
171,0.015,0.01
172,0.011,0.01
173,0.011,0.01
174,0.014,0.01
175,0.015,0.01
176,0.02,0.01
177,0.021,0.01
178,0.021,0.01
179,0.023,0.01
180,0.025,0.01
181,0.021,0.01
182,0.021,0.01
183,0.017,0.01
184,0.021,0.01
185,0.021,0.01
186,0.026,0.01
187,0.028,0.01
188,0.028,0.01
189,0.025,0.01
190,0.02,0.01
191,0.021,0.01
192,0.02,0.01
