,2010,2015
1,0.073,0.067
2,0.07,0.064
3,0.07,0.064
4,0.068,0.063
5,0.068,0.064
6,0.072,0.067
7,0.075,0.067
8,0.08,0.102
9,0.082,0.108
10,0.08,0.1
11,0.083,0.123
12,0.079,0.19
13,0.073,0.102
14,0.073,0.109
15,0.082,0.104
16,0.082,0.103
17,0.117,0.1
18,0.145,0.186
19,0.126,0.116
20,0.119,0.101
21,0.074,0.066
22,0.075,0.066
23,0.074,0.066
24,0.077,0.068
25,0.068,0.063
26,0.063,0.063
27,0.062,0.063
28,0.062,0.062
29,0.062,0.062
30,0.062,0.063
31,0.062,0.063
32,0.068,0.063
33,0.066,0.061
34,0.071,0.065
35,0.068,0.063
36,0.07,0.063
37,0.069,0.064
38,0.071,0.065
39,0.069,0.064
40,0.07,0.065
41,0.069,0.062
42,0.068,0.061
43,0.068,0.14
44,0.068,0.06
45,0.071,0.062
46,0.066,0.06
47,0.07,0.062
48,0.066,0.061
49,0.061,0.062
50,0.061,0.061
51,0.061,0.061
52,0.06,0.061
53,0.061,0.061
54,0.062,0.063
55,0.064,0.061
56,0.072,0.062
57,0.067,0.062
58,0.068,0.063
59,0.068,0.063
60,0.069,0.063
61,0.068,0.063
62,0.07,0.062
63,0.069,0.063
64,0.071,0.063
65,0.07,0.064
66,0.073,0.064
67,0.073,0.063
68,0.073,0.063
69,0.073,0.063
70,0.064,0.06
71,0.066,0.062
72,0.062,0.063
73,0.059,0.06
74,0.06,0.06
75,0.06,0.06
76,0.059,0.06
77,0.059,0.06
78,0.06,0.06
79,0.06,0.061
80,0.058,0.06
81,0.056,0.06
82,0.055,0.06
83,0.056,0.061
84,0.056,0.061
85,0.055,0.062
86,0.056,0.063
87,0.058,0.063
88,0.058,0.062
89,0.058,0.06
90,0.058,0.06
91,0.058,0.059
92,0.056,0.058
93,0.057,0.057
94,0.058,0.059
95,0.058,0.058
96,0.059,0.059
97,0.06,0.062
98,0.06,0.061
99,0.06,0.061
100,0.059,0.06
101,0.059,0.061
102,0.06,0.062
103,0.059,0.062
104,0.064,0.065
105,0.065,0.064
106,0.064,0.063
107,0.064,0.064
108,0.064,0.064
109,0.064,0.063
110,0.064,0.062
111,0.065,0.064
112,0.067,0.065
113,0.067,0.065
114,0.067,0.064
115,0.064,0.064
116,0.063,0.062
117,0.063,0.061
118,0.059,0.061
119,0.059,0.062
120,0.061,0.062
121,0.058,0.06
122,0.059,0.06
123,0.058,0.06
124,0.058,0.059
125,0.058,0.059
126,0.058,0.06
127,0.059,0.062
128,0.058,0.061
129,0.057,0.062
130,0.054,0.061
131,0.055,0.061
132,0.055,0.061
133,0.055,0.061
134,0.056,0.062
135,0.056,0.063
136,0.057,0.062
137,0.057,0.061
138,0.056,0.059
139,0.055,0.057
140,0.057,0.058
141,0.057,0.059
142,0.057,0.059
143,0.057,0.059
144,0.058,0.06
145,0.062,0.062
146,0.061,0.062
147,0.061,0.062
148,0.061,0.061
149,0.061,0.062
150,0.062,0.063
151,0.069,0.063
152,0.069,0.065
153,0.067,0.064
154,0.067,0.064
155,0.067,0.065
156,0.067,0.065
157,0.069,0.066
158,0.07,0.067
159,0.07,0.067
160,0.07,0.067
161,0.07,0.066
162,0.07,0.065
163,0.071,0.064
164,0.071,0.064
165,0.07,0.062
166,0.068,0.06
167,0.068,0.062
168,0.067,0.063
169,0.059,0.061
170,0.06,0.061
171,0.06,0.061
172,0.06,0.06
173,0.06,0.06
174,0.06,0.061
175,0.061,0.061
176,0.059,0.06
177,0.058,0.06
178,0.057,0.06
179,0.056,0.06
180,0.057,0.06
181,0.058,0.062
182,0.059,0.062
183,0.058,0.062
184,0.058,0.061
185,0.058,0.06
186,0.057,0.06
187,0.056,0.057
188,0.056,0.057
189,0.057,0.06
190,0.058,0.059
191,0.058,0.059
192,0.06,0.061
