,2010,2015
1,0.11,0.135
2,0.11,0.111
3,0.111,0.112
4,0.11,0.112
5,0.11,0.112
6,0.11,0.136
7,0.107,0.124
8,0.105,0.125
9,0.103,0.12
10,0.104,0.121
11,0.108,0.12
12,0.109,0.128
13,0.109,0.124
14,0.109,0.123
15,0.108,0.124
16,0.106,0.119
17,0.113,0.116
18,0.211,0.122
19,0.21,0.121
20,0.149,0.115
21,0.105,0.122
22,0.104,0.123
23,0.104,0.121
24,0.109,0.132
25,0.107,0.106
26,0.11,0.112
27,0.11,0.112
28,0.11,0.114
29,0.11,0.114
30,0.11,0.113
31,0.11,0.113
32,0.11,0.108
33,0.106,0.105
34,0.108,0.104
35,0.109,0.105
36,0.11,0.102
37,0.111,0.107
38,0.11,0.107
39,0.109,0.105
40,0.106,0.103
41,0.099,0.093
42,0.099,0.196
43,0.099,0.195
44,0.099,0.199
45,0.098,0.092
46,0.103,0.101
47,0.098,0.096
48,0.104,0.101
49,0.109,0.112
50,0.11,0.114
51,0.11,0.115
52,0.111,0.116
53,0.11,0.115
54,0.109,0.112
55,0.104,0.101
56,0.1,0.097
57,0.102,0.099
58,0.109,0.101
59,0.11,0.105
60,0.11,0.102
61,0.111,0.106
62,0.11,0.106
63,0.109,0.105
64,0.107,0.104
65,0.105,0.098
66,0.098,0.096
67,0.097,0.091
68,0.097,0.091
69,0.097,0.091
70,0.102,0.099
71,0.103,0.1
72,0.109,0.109
73,0.101,0.098
74,0.102,0.108
75,0.11,0.112
76,0.11,0.116
77,0.11,0.116
78,0.11,0.113
79,0.112,0.112
80,0.106,0.108
81,0.108,0.107
82,0.11,0.108
83,0.111,0.109
84,0.112,0.109
85,0.113,0.115
86,0.119,0.118
87,0.118,0.118
88,0.113,0.114
89,0.106,0.105
90,0.097,0.097
91,0.094,0.091
92,0.094,0.09
93,0.094,0.09
94,0.094,0.09
95,0.094,0.09
96,0.1,0.098
97,0.108,0.112
98,0.109,0.114
99,0.11,0.115
100,0.107,0.116
101,0.107,0.116
102,0.109,0.114
103,0.106,0.104
104,0.104,0.102
105,0.106,0.099
106,0.108,0.101
107,0.109,0.101
108,0.104,0.102
109,0.109,0.102
110,0.108,0.105
111,0.108,0.104
112,0.102,0.099
113,0.1,0.098
114,0.098,0.092
115,0.096,0.091
116,0.095,0.094
117,0.1,0.098
118,0.1,0.098
119,0.1,0.099
120,0.107,0.109
121,0.1,0.097
122,0.098,0.106
123,0.106,0.109
124,0.106,0.113
125,0.106,0.113
126,0.107,0.114
127,0.11,0.114
128,0.113,0.113
129,0.108,0.11
130,0.109,0.109
131,0.11,0.109
132,0.11,0.109
133,0.111,0.111
134,0.116,0.113
135,0.114,0.113
136,0.107,0.108
137,0.106,0.103
138,0.096,0.094
139,0.094,0.089
140,0.093,0.088
141,0.092,0.089
142,0.092,0.089
143,0.092,0.089
144,0.1,0.1
145,0.109,0.112
146,0.11,0.113
147,0.11,0.114
148,0.11,0.115
149,0.11,0.114
150,0.109,0.111
151,0.103,0.099
152,0.099,0.112
153,0.101,0.113
154,0.107,0.118
155,0.108,0.119
156,0.109,0.123
157,0.109,0.124
158,0.109,0.125
159,0.108,0.124
160,0.106,0.123
161,0.104,0.121
162,0.098,0.116
163,0.098,0.111
164,0.098,0.111
165,0.098,0.116
166,0.102,0.099
167,0.104,0.102
168,0.109,0.11
169,0.101,0.103
170,0.109,0.112
171,0.11,0.115
172,0.11,0.116
173,0.11,0.116
174,0.11,0.115
175,0.105,0.11
176,0.103,0.102
177,0.105,0.103
178,0.107,0.103
179,0.109,0.104
180,0.109,0.105
181,0.11,0.111
182,0.116,0.113
183,0.115,0.113
184,0.106,0.108
185,0.103,0.102
186,0.095,0.091
187,0.096,0.09
188,0.096,0.09
189,0.095,0.09
190,0.094,0.095
191,0.094,0.095
192,0.101,0.102
