,2010,2015
1,356.52,424.48
2,356.52,424.48
3,356.52,424.48
4,356.52,424.48
5,356.52,424.48
6,356.52,424.48
7,356.52,424.48
8,356.52,424.48
9,356.52,424.48
10,356.52,424.48
11,356.52,424.48
12,356.52,424.48
13,356.52,424.48
14,356.52,424.48
15,356.52,424.48
16,356.52,424.48
17,356.52,424.48
18,356.52,424.48
19,356.52,424.48
20,356.52,424.48
21,356.52,424.48
22,356.52,424.48
23,356.52,424.48
24,356.52,424.48
25,309.2,360.38
26,309.2,360.38
27,309.2,360.38
28,309.2,360.38
29,309.2,360.38
30,309.2,360.38
31,309.2,360.38
32,309.2,360.38
33,309.2,360.38
34,309.2,360.38
35,309.2,360.38
36,309.2,360.38
37,309.2,360.38
38,309.2,360.38
39,309.2,360.38
40,309.2,360.38
41,309.2,360.38
42,309.2,360.38
43,309.2,360.38
44,309.2,360.38
45,309.2,360.38
46,309.2,360.38
47,309.2,360.38
48,309.2,360.38
49,312.76,372.66
50,312.76,372.66
51,312.76,372.66
52,312.76,372.66
53,312.76,372.66
54,312.76,372.66
55,312.76,372.66
56,312.76,372.66
57,312.76,372.66
58,312.76,372.66
59,312.76,372.66
60,312.76,372.66
61,312.76,372.66
62,312.76,372.66
63,312.76,372.66
64,312.76,372.66
65,312.76,372.66
66,312.76,372.66
67,312.76,372.66
68,312.76,372.66
69,312.76,372.66
70,312.76,372.66
71,312.76,372.66
72,312.76,372.66
73,257.77,315.07
74,257.77,315.07
75,257.77,315.07
76,257.77,315.07
77,257.77,315.07
78,257.77,315.07
79,257.77,315.07
80,257.77,315.07
81,257.77,315.07
82,257.77,315.07
83,257.77,315.07
84,257.77,315.07
85,257.77,315.07
86,257.77,315.07
87,257.77,315.07
88,257.77,315.07
89,257.77,315.07
90,257.77,315.07
91,257.77,315.07
92,257.77,315.07
93,257.77,315.07
94,257.77,315.07
95,257.77,315.07
96,257.77,315.07
97,315.84,385.8
98,315.84,385.8
99,315.84,385.8
100,315.84,385.8
101,315.84,385.8
102,315.84,385.8
103,315.84,385.8
104,315.84,385.8
105,315.84,385.8
106,315.84,385.8
107,315.84,385.8
108,315.84,385.8
109,315.84,385.8
110,315.84,385.8
111,315.84,385.8
112,315.84,385.8
113,315.84,385.8
114,315.84,385.8
115,315.84,385.8
116,315.84,385.8
117,315.84,385.8
118,315.84,385.8
119,315.84,385.8
120,315.84,385.8
121,257.21,305.67
122,257.21,305.67
123,257.21,305.67
124,257.21,305.67
125,257.21,305.67
126,257.21,305.67
127,257.21,305.67
128,257.21,305.67
129,257.21,305.67
130,257.21,305.67
131,257.21,305.67
132,257.21,305.67
133,257.21,305.67
134,257.21,305.67
135,257.21,305.67
136,257.21,305.67
137,257.21,305.67
138,257.21,305.67
139,257.21,305.67
140,257.21,305.67
141,257.21,305.67
142,257.21,305.67
143,257.21,305.67
144,257.21,305.67
145,336.95,395.2
146,336.95,395.2
147,336.95,395.2
148,336.95,395.2
149,336.95,395.2
150,336.95,395.2
151,336.95,395.2
152,336.95,395.2
153,336.95,395.2
154,336.95,395.2
155,336.95,395.2
156,336.95,395.2
157,336.95,395.2
158,336.95,395.2
159,336.95,395.2
160,336.95,395.2
161,336.95,395.2
162,336.95,395.2
163,336.95,395.2
164,336.95,395.2
165,336.95,395.2
166,336.95,395.2
167,336.95,395.2
168,336.95,395.2
169,272.0,324.57
170,272.0,324.57
171,272.0,324.57
172,272.0,324.57
173,272.0,324.57
174,272.0,324.57
175,272.0,324.57
176,272.0,324.57
177,272.0,324.57
178,272.0,324.57
179,272.0,324.57
180,272.0,324.57
181,272.0,324.57
182,272.0,324.57
183,272.0,324.57
184,272.0,324.57
185,272.0,324.57
186,272.0,324.57
187,272.0,324.57
188,272.0,324.57
189,272.0,324.57
190,272.0,324.57
191,272.0,324.57
192,272.0,324.57
