,2010,2015
1,12682.1,14855.74
2,12120.22,14200.59
3,11785.74,13806.66
4,11409.34,13365.45
5,11539.12,13517.1
6,12520.07,14665.41
7,14146.65,16578.14
8,15896.48,18640.31
9,16553.76,19410.85
10,16877.08,19788.15
11,17113.11,20064.51
12,17203.01,20170.3
13,16745.23,19629.45
14,16567.62,19423.55
15,16361.3,19184.71
16,16252.84,19057.48
17,16610.29,19477.49
18,17479.89,20493.7
19,17360.71,20355.0
20,16632.09,19504.75
21,15498.66,18174.06
22,14372.22,16843.14
23,14436.59,16917.91
24,13453.23,15764.8
25,12124.04,14202.6
26,11533.26,13511.09
27,11159.19,13072.37
28,10694.1,12532.47
29,10606.09,12429.78
30,10885.06,12752.63
31,11032.73,12924.85
32,12031.06,14092.65
33,12854.16,15057.4
34,13673.52,16016.08
35,14215.86,16651.43
36,14525.46,17014.01
37,14038.21,16444.59
38,13716.8,16068.03
39,13445.73,15750.16
40,13371.58,15663.92
41,13805.91,16171.04
42,14740.15,17276.33
43,14805.55,17352.3
44,14397.88,16871.46
45,13698.53,16047.56
46,12885.55,15097.11
47,13340.04,15628.48
48,12587.42,14745.33
49,10735.98,12581.34
50,10097.55,11941.31
51,9831.76,11686.19
52,9569.43,11436.44
53,9817.57,11638.65
54,10984.71,12870.31
55,12737.24,14920.6
56,14168.09,16593.86
57,14823.59,17363.17
58,14994.56,17566.57
59,15226.92,17837.11
60,15432.85,18078.69
61,14939.71,17501.91
62,14745.14,17273.49
63,14498.86,16984.89
64,14256.02,16698.77
65,13970.63,16363.79
66,13851.3,16225.5
67,13769.5,16129.92
68,13805.9,16171.73
69,13829.28,16199.74
70,12906.49,15120.13
71,12629.69,14795.13
72,11555.5,13538.02
73,10325.03,12407.12
74,9614.61,11267.02
75,9328.25,10942.66
76,8934.13,10520.9
77,8901.81,10520.99
78,9232.85,10819.21
79,9516.11,11150.67
80,10330.25,12105.78
81,11115.13,13093.79
82,11728.55,13801.73
83,12100.38,14278.58
84,12408.53,14571.32
85,11833.5,14110.59
86,11352.26,13598.92
87,10981.72,13102.76
88,10755.39,12656.04
89,10671.08,12505.21
90,10811.16,12967.84
91,11011.96,13131.3
92,11363.18,13509.5
93,11690.95,13789.92
94,11083.31,13254.75
95,11229.59,13379.11
96,10395.99,12526.85
97,10215.12,11970.38
98,9554.29,11370.68
99,9288.65,11117.71
100,8992.79,10842.57
101,9165.47,10994.95
102,10019.89,11741.42
103,11843.99,13875.76
104,13401.35,15700.96
105,14269.95,16717.2
106,14694.2,17214.88
107,15117.3,17712.76
108,15465.0,18121.77
109,15002.45,17577.19
110,14842.51,17389.12
111,14573.01,17073.09
112,14341.57,16804.31
113,14050.17,16461.38
114,13888.84,16266.07
115,13533.64,15851.14
116,13028.73,15258.39
117,12552.86,14703.49
118,12390.62,14516.98
119,12055.62,14126.82
120,11004.93,12892.91
121,9829.2,11563.18
122,9135.91,10770.33
123,8794.27,10439.13
124,8418.94,10084.67
125,8304.3,9985.4
126,8423.75,10095.95
127,8928.77,10733.94
128,9747.63,11720.71
129,10631.85,12756.12
130,11307.63,13595.0
131,11771.94,14127.46
132,12113.83,14330.13
133,11692.87,14081.74
134,11343.2,13666.95
135,11026.64,13214.85
136,10897.36,13023.74
137,10805.52,12680.88
138,10882.88,12801.12
139,10818.78,12924.54
140,10658.56,12771.26
141,10596.87,12776.2
142,10616.16,12821.22
143,10617.68,12828.73
144,9786.35,11478.13
145,11030.57,12926.59
146,10445.72,12261.4
147,10185.2,12022.8
148,9890.75,11756.9
149,10145.08,11981.01
150,11361.15,13309.9
151,13520.03,15836.45
152,15171.34,17777.76
153,15592.9,18273.71
154,15670.84,18367.48
155,15861.31,18586.83
156,15989.02,18736.64
157,15463.16,18119.41
158,15207.45,17819.71
159,14923.26,17485.48
160,14677.38,17197.46
161,14529.02,17021.26
162,14767.26,17302.63
163,15502.51,18168.16
164,15519.1,18187.32
165,14583.16,17085.35
166,13292.04,15570.7
167,12963.6,15185.43
168,11940.9,13987.86
169,10655.85,12694.45
170,9979.98,11695.32
171,9638.8,11295.71
172,9207.11,10789.45
173,9179.89,10757.39
174,9547.01,11187.72
175,10113.66,12203.59
176,10955.24,13047.73
177,11714.51,13722.25
178,12262.45,14365.03
179,12683.95,14859.1
180,12923.31,15139.8
181,12351.05,14639.41
182,11874.95,13912.78
183,11548.76,13529.01
184,11391.21,13675.3
185,11446.79,13555.01
186,11970.13,14024.81
187,12700.3,14881.27
188,12829.48,15031.76
189,12209.75,14306.71
190,11379.21,13488.9
191,11492.73,13613.31
192,10693.91,12742.6
