,2010,2015
1,149358.3,160656.6
2,145897.05,160656.6
3,143822.25,159427.45
4,141498.5,158031.25
5,142298.65,158514.2
6,148356.65,160656.6
7,156082.55,160656.6
8,156239.2,160656.6
9,156239.2,160656.6
10,156239.2,160656.6
11,156239.2,160656.6
12,156239.2,160656.6
13,156239.2,160656.6
14,156239.2,160656.6
15,156239.2,160656.6
16,156239.2,160656.6
17,156239.2,160656.6
18,156239.2,160656.6
19,156239.2,160656.6
20,156239.2,160656.6
21,156239.2,160656.6
22,156239.2,160656.6
23,156239.2,160656.6
24,153891.4,160656.6
25,58364.54,64262.64
26,56906.46,63397.88
27,55983.98,62491.0
28,54208.7,61146.8
29,53870.18,60892.26
30,54942.42,61698.52
31,55510.0,62125.44
32,58133.66,64133.68
33,60169.46,64262.64
34,61828.26,64262.64
35,62495.68,64262.64
36,62495.68,64262.64
37,62290.02,64262.64
38,61883.38,64262.64
39,61540.96,64262.64
40,61448.14,64262.64
41,61995.44,64262.64
42,62495.68,64262.64
43,62495.68,64262.64
44,62495.68,64262.64
45,61861.54,64262.64
46,60249.8,64262.64
47,61371.18,64262.64
48,59509.06,64262.64
49,135915.0,153162.75
50,129744.55,148521.75
51,127200.45,146608.15
52,124679.75,144712.1
53,127066.55,146506.75
54,138321.95,154973.0
55,149702.15,160656.6
56,156133.25,160656.6
57,156239.2,160656.6
58,156239.2,160656.6
59,156239.2,160656.6
60,156239.2,160656.6
61,156239.2,160656.6
62,156239.2,160656.6
63,156239.2,160656.6
64,156239.2,160656.6
65,155511.85,160656.6
66,155136.8,160656.6
67,154878.1,160656.6
68,154993.8,160656.6
69,155067.25,160656.6
70,150749.95,160656.6
71,149039.15,160656.6
72,142411.1,158581.8
73,52780.52,60072.48
74,50042.2,58012.76
75,48749.48,56875.78
76,46683.78,54711.28
77,46515.04,54513.16
78,48250.02,56444.7
79,49663.12,57727.02
80,52801.32,60088.08
81,55816.02,62355.8
82,57383.3,63683.88
83,58302.92,64235.08
84,59066.28,64262.64
85,57643.82,63840.14
86,56456.14,63044.28
87,55308.76,61974.12
88,54439.06,61319.96
89,54114.58,61075.82
90,54650.7,61479.08
91,55419.0,62057.06
92,56483.44,63076.52
93,57297.76,63632.66
94,55694.34,62264.28
95,56151.94,62688.08
96,53054.04,60278.14
97,130882.05,149376.5
98,124521.15,144593.15
99,121351.75,141739.0
100,117473.2,137673.9
101,119737.8,140327.2
102,129002.25,147963.4
103,144188.85,159647.8
104,153717.2,160656.6
105,156239.2,160656.6
106,156239.2,160656.6
107,156239.2,160656.6
108,156239.2,160656.6
109,156239.2,160656.6
110,156239.2,160656.6
111,156239.2,160656.6
112,156239.2,160656.6
113,155766.65,160656.6
114,155251.2,160656.6
115,154135.15,160656.6
116,151500.05,160656.6
117,148557.5,160656.6
118,147564.95,160656.6
119,145505.1,160436.9
120,138500.05,155106.9
121,50861.46,58629.22
122,47736.52,55944.98
123,45952.4,53854.06
124,43992.0,51556.7
125,43390.88,50851.84
126,43958.72,51518.22
127,46653.88,54676.7
128,50547.9,58393.4
129,53956.5,60956.74
130,56344.34,62913.76
131,57490.42,63747.84
132,58333.86,64253.8
133,57295.42,63631.1
134,56430.66,63014.38
135,55474.64,62098.92
136,54979.6,61726.6
137,54625.48,61459.84
138,54921.62,61682.92
139,54675.14,61497.54
140,54056.34,61031.88
141,53818.96,60853.52
142,53895.4,60910.98
143,53901.38,60915.66
144,50695.84,58504.68
145,138762.65,155304.5
146,133110.9,151052.85
147,130601.25,149165.9
148,127761.4,147030.0
149,130213.85,148874.05
150,141209.9,157693.25
151,154089.0,160656.6
152,156239.2,160656.6
153,156239.2,160656.6
154,156239.2,160656.6
155,156239.2,160656.6
156,156239.2,160656.6
157,156239.2,160656.6
158,156239.2,160656.6
159,156239.2,160656.6
160,156239.2,160656.6
161,156239.2,160656.6
162,156239.2,160656.6
163,156239.2,160656.6
164,156239.2,160656.6
165,156239.2,160656.6
166,153130.25,160656.6
167,151097.7,160656.6
168,144779.05,160001.4
169,54052.96,61029.54
170,51452.44,59073.56
171,50136.84,58084.26
172,48115.86,56328.74
173,47973.38,56206.02
174,49782.72,57817.76
175,51963.34,59457.58
176,55202.94,61894.56
177,57348.98,63663.34
178,58703.84,64262.64
179,59745.66,64262.64
180,60338.72,64262.64
181,58922.76,64262.64
182,57745.48,63900.98
183,56937.4,63416.34
184,56551.56,63156.08
185,56690.92,63268.4
186,57988.58,64046.84
187,59795.58,64262.64
188,60113.56,64262.64
189,58579.3,64262.64
190,56521.14,63120.46
191,56802.2,63335.22
192,54201.68,61141.6
