,2010,2015,2020
1,4612.84,6143.25,7290.77
2,4501.68,5848.76,7030.93
3,4309.84,5739.03,6808.12
4,4359.12,5444.94,6553.64
5,4257.44,5594.52,6696.32
6,4565.53,6032.64,7174.18
7,5389.01,6715.62,8360.9
8,6416.05,8024.56,9311.99
9,6676.12,8416.23,9633.62
10,6772.55,8491.04,9714.78
11,6765.61,8056.94,9792.46
12,6823.93,8133.19,9860.94
13,6749.76,8484.39,9708.97
14,6715.66,8466.77,9673.29
15,6634.37,8246.61,9563.5
16,6523.75,8192.68,9504.76
17,6570.47,8456.94,9682.06
18,6890.64,8821.9,10072.76
19,6897.63,8716.08,10103.24
20,6632.26,8558.27,9710.54
21,6275.73,7944.85,9096.7
22,5512.34,7010.36,8481.94
23,5509.02,7013.57,8516.74
24,5158.62,6494.58,7943.05
25,4447.12,5894.52,7061.29
26,4414.8,5389.72,6547.54
27,4200.47,5269.54,6079.68
28,4013.53,5312.16,5927.45
29,3978.15,5275.76,5905.94
30,4090.28,5157.29,5912.53
31,4149.65,5199.97,5938.53
32,4375.77,5832.98,7020.39
33,4735.91,6120.72,7291.67
34,4898.72,6630.54,7871.05
35,5089.59,6891.13,8090.75
36,5162.16,7108.36,8258.5
37,5078.72,6582.02,8116.16
38,4943.23,6452.94,7821.65
39,4883.5,6372.65,7674.53
40,4856.05,6485.29,7634.84
41,4934.4,6708.36,8128.76
42,5834.82,7254.88,8680.57
43,5869.54,7150.92,8715.8
44,5480.47,6988.3,8493.74
45,4933.24,6570.2,7844.13
46,4773.65,6345.38,7496.79
47,4854.43,6416.45,7784.12
48,4582.22,6094.59,7390.2
49,3926.12,5390.34,6079.42
50,3575.62,5014.95,5428.66
51,3519.95,4912.74,5536.72
52,3451.86,4814.3,5466.64
53,3529.36,5008.84,5261.79
54,4130.72,5070.87,6289.8
55,4687.83,5921.61,7261.11
56,5015.19,6582.22,8067.08
57,5346.39,7014.52,8423.86
58,5348.17,6879.54,8440.36
59,5441.64,7063.05,8500.98
60,5524.66,7183.81,8620.42
61,5325.89,7001.41,8245.02
62,5247.51,6903.29,8160.57
63,5148.3,6860.71,8101.99
64,5057.35,6791.88,8046.75
65,4984.65,6573.36,8017.39
66,4981.59,6671.77,7959.02
67,4984.12,6649.76,8012.31
68,5007.34,6464.16,7870.85
69,5011.38,6594.34,7882.87
70,4769.85,6219.22,7583.28
71,4673.7,6027.47,7335.28
72,4360.29,5429.5,6827.34
73,3678.54,5187.66,6023.28
74,3463.35,4967.31,5770.83
75,3337.35,4852.7,5464.44
76,3138.75,4709.34,5344.33
77,3125.37,4659.39,5288.02
78,3294.71,4715.76,5507.0
79,3423.41,4823.51,5609.2
80,3711.31,5241.29,5712.95
81,3896.87,5457.24,5932.72
82,4124.6,5555.56,6229.04
83,4317.69,5923.22,6434.96
84,4503.87,5875.32,6551.1
85,4191.17,5947.02,6460.5
86,4022.25,5600.69,6282.66
87,3941.8,5526.23,6376.89
88,3880.76,5423.97,6309.38
89,3843.97,5397.38,6259.68
90,3853.13,5364.23,6007.77
91,3888.49,5409.27,6073.08
92,4043.25,5739.35,6185.08
93,4291.52,5885.11,6455.13
94,3920.4,5555.58,6412.56
95,3995.29,5556.38,6212.72
96,3707.45,5230.77,6069.59
97,3596.38,4798.73,5638.95
98,3351.22,4821.09,5119.0
99,3237.27,4745.57,5084.33
100,3112.79,4479.95,5039.8
101,3184.11,4683.05,5026.8
102,3514.48,4671.15,5479.83
103,4347.06,5424.34,6638.92
104,4923.68,6050.86,7437.67
105,5095.54,6499.88,7930.25
106,5265.02,6568.94,8095.76
107,5531.5,6843.94,8349.29
108,5750.75,7145.8,8625.18
109,5451.59,6786.21,8234.91
110,5347.38,6697.11,8190.3
111,5269.09,6594.32,8106.09
112,5216.86,6482.15,7969.65
113,5073.6,6375.93,8115.12
114,4944.4,6513.96,8059.02
115,4990.28,6363.86,7911.72
116,4676.87,6136.81,7516.62
117,4506.4,5888.32,7122.14
118,4564.15,5713.59,7174.37
119,4504.14,5532.4,6590.5
120,3977.86,4983.61,5958.15
121,3389.81,5041.76,5496.53
122,3159.13,4649.55,5469.18
123,3083.12,4550.61,5363.53
124,3004.03,4438.15,5254.48
125,2976.09,4399.94,5044.81
126,2994.49,4370.54,5167.27
127,3100.97,4582.96,5030.46
128,3322.57,4661.82,5307.02
129,3639.85,5045.58,5653.95
130,3863.26,5309.5,6011.85
131,4049.99,5494.28,6209.05
132,4187.46,5594.89,6489.48
133,4018.22,5478.89,6273.0
134,3877.24,5417.89,6131.38
135,3749.97,5525.38,6058.45
136,3772.97,5467.02,5996.09
137,3719.67,5362.4,5885.75
138,3692.06,5157.03,5856.91
139,3721.79,5103.55,5808.47
140,3612.15,5026.54,5695.32
141,3582.91,4993.87,5683.06
142,3641.23,5050.02,5744.13
143,3639.78,5074.13,5765.88
144,3303.82,4954.42,5451.26
145,4149.13,5430.11,6022.77
146,3744.48,5270.32,5772.79
147,3692.14,5015.65,5364.24
148,3525.81,4934.56,5504.55
149,3669.59,4986.84,5325.96
150,4281.98,5286.73,6740.11
151,4848.55,6445.93,7774.79
152,5768.93,7280.75,8724.75
153,5896.29,7198.64,9143.01
154,6005.14,7104.14,9126.95
155,6021.51,7260.31,8988.45
156,6098.67,7365.32,9057.93
157,5845.58,7040.4,8631.25
158,5772.01,6919.65,8505.13
159,5587.69,6820.31,8601.7
160,5532.86,6721.14,8474.91
161,5361.11,6641.43,8506.49
162,5573.31,6900.08,8695.17
163,6090.73,7505.09,8947.43
164,6096.32,7495.01,9105.24
165,5392.02,7097.88,8545.79
166,4832.76,6348.43,7708.79
167,4728.6,6208.33,7653.33
168,4369.12,5605.57,6885.75
169,3834.72,5293.51,5717.91
170,3578.43,5068.89,5645.5
171,3499.52,4969.53,5587.36
172,3311.11,4844.88,5360.53
173,3298.58,4820.69,5335.94
174,3458.21,4904.69,5526.33
175,3596.56,5030.92,5434.84
176,3935.18,5433.92,5919.99
177,4152.74,5452.07,6452.71
178,4384.51,5615.6,6803.34
179,4546.76,5797.47,6927.54
180,4690.2,5930.97,7062.61
181,4423.21,5756.5,6756.31
182,4219.09,5833.52,6382.68
183,4018.19,5745.39,6009.22
184,4096.94,5666.14,6074.66
185,4079.66,5635.72,6392.21
186,4428.75,5611.01,6612.01
187,4738.78,5953.87,6990.86
188,4772.6,6046.26,7117.72
189,4455.92,5998.7,6785.47
190,4071.31,5594.35,6169.5
191,4137.82,5774.69,6406.52
192,3906.24,5304.63,5774.32
