,2010,2015,2020
1,0.18,0.074,0.084
2,0.15,0.067,0.074
3,0.145,0.064,0.069
4,0.131,0.061,0.064
5,0.134,0.061,0.066
6,0.174,0.074,0.084
7,0.209,0.11,0.103
8,0.219,0.153,0.164
9,0.224,0.156,0.176
10,0.226,0.157,0.182
11,0.225,0.197,0.189
12,0.221,0.186,0.184
13,0.215,0.137,0.161
14,0.215,0.14,0.17
15,0.219,0.154,0.171
16,0.225,0.159,0.172
17,0.232,0.162,0.185
18,0.246,0.183,0.216
19,0.241,0.179,0.201
20,0.232,0.147,0.176
21,0.214,0.11,0.135
22,0.209,0.098,0.103
23,0.209,0.098,0.102
24,0.192,0.085,0.092
25,0.055,0.025,0.027
26,0.043,0.025,0.025
27,0.04,0.024,0.025
28,0.033,0.023,0.022
29,0.032,0.023,0.022
30,0.036,0.023,0.024
31,0.038,0.024,0.025
32,0.054,0.025,0.027
33,0.058,0.026,0.03
34,0.068,0.028,0.034
35,0.067,0.028,0.035
36,0.07,0.028,0.036
37,0.066,0.029,0.032
38,0.066,0.029,0.033
39,0.063,0.029,0.033
40,0.067,0.028,0.034
41,0.074,0.03,0.034
42,0.07,0.033,0.038
43,0.07,0.034,0.038
44,0.07,0.03,0.035
45,0.072,0.029,0.034
46,0.06,0.025,0.028
47,0.067,0.028,0.031
48,0.059,0.025,0.026
49,0.074,0.057,0.053
50,0.071,0.054,0.053
51,0.066,0.052,0.052
52,0.057,0.051,0.051
53,0.067,0.052,0.052
54,0.078,0.059,0.056
55,0.129,0.066,0.075
56,0.172,0.075,0.089
57,0.163,0.075,0.091
58,0.157,0.074,0.089
59,0.155,0.074,0.09
60,0.161,0.073,0.091
61,0.151,0.068,0.084
62,0.154,0.065,0.084
63,0.151,0.065,0.084
64,0.163,0.069,0.085
65,0.165,0.071,0.084
66,0.166,0.071,0.086
67,0.165,0.071,0.084
68,0.166,0.074,0.087
69,0.166,0.071,0.085
70,0.13,0.063,0.068
71,0.128,0.063,0.068
72,0.087,0.061,0.056
73,0.024,0.022,0.021
74,0.018,0.02,0.02
75,0.017,0.02,0.02
76,0.016,0.019,0.019
77,0.016,0.019,0.019
78,0.017,0.02,0.02
79,0.017,0.02,0.02
80,0.019,0.022,0.021
81,0.02,0.024,0.021
82,0.021,0.025,0.021
83,0.022,0.025,0.021
84,0.023,0.025,0.021
85,0.022,0.025,0.021
86,0.021,0.024,0.021
87,0.02,0.023,0.021
88,0.02,0.023,0.021
89,0.019,0.023,0.021
90,0.024,0.023,0.021
91,0.026,0.024,0.021
92,0.026,0.024,0.021
93,0.03,0.025,0.021
94,0.026,0.024,0.021
95,0.027,0.024,0.021
96,0.023,0.022,0.021
97,0.063,0.055,0.053
98,0.053,0.051,0.051
99,0.046,0.05,0.05
100,0.041,0.048,0.048
101,0.042,0.049,0.05
102,0.059,0.054,0.053
103,0.076,0.062,0.064
104,0.107,0.074,0.084
105,0.12,0.073,0.087
106,0.118,0.071,0.087
107,0.126,0.071,0.09
108,0.118,0.072,0.093
109,0.127,0.069,0.088
110,0.118,0.069,0.086
111,0.12,0.072,0.087
112,0.131,0.074,0.088
113,0.133,0.074,0.083
114,0.145,0.074,0.086
115,0.132,0.074,0.084
116,0.127,0.068,0.078
117,0.113,0.063,0.072
118,0.088,0.063,0.067
119,0.084,0.063,0.073
120,0.07,0.059,0.062
121,0.018,0.021,0.021
122,0.017,0.019,0.02
123,0.016,0.019,0.019
124,0.015,0.018,0.018
125,0.015,0.018,0.018
126,0.015,0.018,0.018
127,0.016,0.019,0.019
128,0.018,0.021,0.021
129,0.019,0.023,0.021
130,0.021,0.024,0.021
131,0.021,0.025,0.021
132,0.022,0.025,0.021
133,0.021,0.025,0.021
134,0.021,0.024,0.021
135,0.02,0.024,0.021
136,0.02,0.023,0.021
137,0.02,0.023,0.021
138,0.02,0.023,0.021
139,0.02,0.023,0.021
140,0.019,0.023,0.021
141,0.019,0.023,0.021
142,0.019,0.023,0.021
143,0.019,0.023,0.021
144,0.018,0.021,0.021
145,0.083,0.059,0.06
146,0.072,0.056,0.053
147,0.071,0.054,0.053
148,0.065,0.053,0.052
149,0.071,0.054,0.053
150,0.096,0.061,0.056
151,0.172,0.074,0.086
152,0.191,0.098,0.111
153,0.191,0.11,0.106
154,0.177,0.11,0.104
155,0.174,0.097,0.107
156,0.17,0.09,0.106
157,0.166,0.088,0.1
158,0.167,0.09,0.1
159,0.171,0.085,0.094
160,0.176,0.097,0.097
161,0.191,0.099,0.096
162,0.191,0.098,0.098
163,0.195,0.099,0.113
164,0.195,0.099,0.108
165,0.191,0.079,0.094
166,0.16,0.066,0.076
167,0.154,0.064,0.072
168,0.128,0.062,0.066
169,0.027,0.023,0.021
170,0.023,0.021,0.021
171,0.018,0.021,0.02
172,0.017,0.02,0.02
173,0.017,0.02,0.02
174,0.018,0.02,0.02
175,0.024,0.022,0.021
176,0.028,0.023,0.021
177,0.027,0.025,0.022
178,0.028,0.025,0.022
179,0.029,0.025,0.022
180,0.029,0.025,0.022
181,0.027,0.025,0.021
182,0.026,0.025,0.021
183,0.027,0.025,0.021
184,0.026,0.024,0.022
185,0.027,0.024,0.021
186,0.031,0.025,0.023
187,0.035,0.025,0.025
188,0.037,0.025,0.025
189,0.032,0.025,0.023
190,0.031,0.024,0.022
191,0.031,0.025,0.021
192,0.029,0.023,0.021
