,2010,2015,2020
1,0.076,0.07,0.075
2,0.073,0.069,0.073
3,0.072,0.068,0.073
4,0.071,0.068,0.072
5,0.071,0.068,0.072
6,0.075,0.071,0.075
7,0.076,0.078,0.08
8,0.08,0.11,0.107
9,0.088,0.11,0.111
10,0.094,0.111,0.114
11,0.096,0.136,0.117
12,0.087,0.161,0.116
13,0.084,0.104,0.108
14,0.082,0.106,0.112
15,0.089,0.111,0.112
16,0.09,0.113,0.11
17,0.102,0.112,0.113
18,0.121,0.154,0.122
19,0.113,0.119,0.116
20,0.102,0.101,0.109
21,0.078,0.076,0.093
22,0.076,0.074,0.08
23,0.075,0.073,0.079
24,0.077,0.072,0.077
25,0.07,0.067,0.071
26,0.068,0.067,0.071
27,0.067,0.067,0.071
28,0.066,0.067,0.07
29,0.065,0.067,0.07
30,0.066,0.067,0.071
31,0.067,0.067,0.072
32,0.07,0.068,0.072
33,0.072,0.068,0.073
34,0.076,0.072,0.078
35,0.076,0.073,0.078
36,0.078,0.074,0.08
37,0.079,0.075,0.079
38,0.078,0.074,0.079
39,0.075,0.072,0.077
40,0.073,0.068,0.075
41,0.071,0.066,0.072
42,0.069,0.082,0.074
43,0.069,0.13,0.073
44,0.069,0.065,0.071
45,0.071,0.065,0.07
46,0.07,0.065,0.07
47,0.07,0.066,0.07
48,0.069,0.065,0.069
49,0.063,0.066,0.068
50,0.063,0.066,0.069
51,0.063,0.065,0.069
52,0.062,0.065,0.07
53,0.063,0.066,0.069
54,0.064,0.067,0.07
55,0.069,0.067,0.072
56,0.074,0.074,0.076
57,0.075,0.079,0.079
58,0.076,0.074,0.08
59,0.077,0.075,0.081
60,0.078,0.075,0.082
61,0.078,0.075,0.08
62,0.078,0.074,0.08
63,0.076,0.072,0.079
64,0.075,0.071,0.077
65,0.073,0.069,0.075
66,0.07,0.066,0.073
67,0.069,0.065,0.072
68,0.069,0.065,0.072
69,0.069,0.064,0.07
70,0.066,0.064,0.068
71,0.067,0.064,0.069
72,0.064,0.066,0.069
73,0.06,0.063,0.067
74,0.059,0.063,0.068
75,0.059,0.063,0.069
76,0.059,0.063,0.069
77,0.059,0.063,0.069
78,0.06,0.064,0.07
79,0.062,0.066,0.072
80,0.064,0.069,0.072
81,0.068,0.072,0.073
82,0.07,0.075,0.074
83,0.072,0.076,0.075
84,0.072,0.077,0.075
85,0.072,0.078,0.077
86,0.072,0.077,0.078
87,0.07,0.076,0.077
88,0.067,0.073,0.075
89,0.063,0.068,0.071
90,0.06,0.064,0.067
91,0.058,0.062,0.065
92,0.058,0.061,0.064
93,0.059,0.061,0.063
94,0.058,0.062,0.064
95,0.058,0.061,0.064
96,0.059,0.062,0.067
97,0.062,0.065,0.069
98,0.061,0.065,0.069
99,0.061,0.065,0.069
100,0.06,0.064,0.069
101,0.06,0.065,0.07
102,0.063,0.068,0.071
103,0.065,0.069,0.073
104,0.071,0.073,0.078
105,0.073,0.074,0.08
106,0.074,0.074,0.08
107,0.076,0.075,0.082
108,0.075,0.075,0.084
109,0.076,0.075,0.082
110,0.074,0.074,0.08
111,0.073,0.074,0.08
112,0.073,0.073,0.079
113,0.071,0.07,0.076
114,0.069,0.068,0.075
115,0.066,0.066,0.073
116,0.065,0.064,0.07
117,0.064,0.063,0.069
118,0.061,0.063,0.068
119,0.062,0.065,0.071
120,0.061,0.066,0.071
121,0.057,0.062,0.067
122,0.058,0.062,0.068
123,0.058,0.062,0.068
124,0.058,0.062,0.069
125,0.058,0.062,0.069
126,0.06,0.064,0.071
127,0.064,0.069,0.074
128,0.067,0.072,0.076
129,0.07,0.075,0.077
130,0.071,0.077,0.077
131,0.072,0.077,0.077
132,0.073,0.078,0.077
133,0.073,0.077,0.078
134,0.072,0.077,0.078
135,0.07,0.076,0.077
136,0.067,0.073,0.075
137,0.064,0.07,0.072
138,0.059,0.064,0.067
139,0.056,0.061,0.065
140,0.056,0.061,0.064
141,0.056,0.061,0.065
142,0.056,0.061,0.065
143,0.056,0.061,0.065
144,0.058,0.062,0.067
145,0.065,0.067,0.071
146,0.063,0.066,0.069
147,0.063,0.066,0.069
148,0.063,0.066,0.07
149,0.063,0.066,0.069
150,0.066,0.067,0.07
151,0.071,0.068,0.074
152,0.072,0.072,0.082
153,0.073,0.077,0.081
154,0.075,0.079,0.082
155,0.076,0.077,0.084
156,0.077,0.076,0.085
157,0.078,0.077,0.083
158,0.078,0.077,0.083
159,0.076,0.074,0.081
160,0.074,0.076,0.079
161,0.073,0.074,0.077
162,0.071,0.072,0.076
163,0.07,0.07,0.081
164,0.07,0.07,0.079
165,0.071,0.067,0.074
166,0.07,0.065,0.07
167,0.07,0.065,0.071
168,0.069,0.067,0.072
169,0.06,0.064,0.067
170,0.06,0.064,0.069
171,0.06,0.065,0.07
172,0.06,0.065,0.07
173,0.06,0.065,0.07
174,0.06,0.065,0.07
175,0.061,0.065,0.069
176,0.062,0.066,0.068
177,0.065,0.068,0.071
178,0.068,0.07,0.071
179,0.07,0.072,0.073
180,0.071,0.073,0.074
181,0.071,0.075,0.075
182,0.071,0.075,0.075
183,0.069,0.073,0.073
184,0.065,0.069,0.07
185,0.061,0.066,0.067
186,0.059,0.063,0.066
187,0.06,0.061,0.066
188,0.06,0.061,0.065
189,0.059,0.063,0.064
190,0.06,0.063,0.065
191,0.06,0.063,0.065
192,0.061,0.064,0.067
