encrops,2010,2015,2020
46,7425.97,8484.733,53693.24
47,7425.97,23615.188,66778.566
48,7425.97,7425.97,43401.039
49,18564.914,18564.914,44405.071
50,18564.914,18564.914,43176.7
51,18564.914,18564.914,43176.7
52,18564.914,18564.914,43176.7
53,18564.914,18564.914,43176.7
54,18564.914,18564.914,57842.328
55,18564.914,36302.514,150355.855
56,18564.914,77779.176,223184.712
57,18564.914,77017.698,232432.781
58,18564.914,74948.259,222916.04
59,18564.914,71382.223,225252.915
60,18564.914,69606.768,230274.876
61,18564.914,43624.187,198958.657
62,18564.914,31094.55,198686.475
63,18564.914,31094.55,198589.011
64,18564.914,51269.15,201143.075
65,18564.914,59286.223,196567.093
66,18564.914,59286.223,206100.475
67,18564.914,59286.223,195802.42
68,18564.914,74838.15,210700.766
69,18564.914,59286.223,203858.601
70,18564.914,18564.914,115809.201
71,18564.914,18564.914,115829.557
72,18564.914,18564.914,57842.328
73,7425.97,7425.97,17270.684
74,7425.97,7425.97,17270.684
75,7425.97,7425.97,17270.684
76,6954.892,7425.97,17270.684
77,6849.289,7425.97,17270.684
78,7425.97,7425.97,17270.684
79,7425.97,7425.97,17270.684
80,7425.97,7425.97,17270.684
81,7425.97,7425.97,17270.684
82,7425.97,7425.97,17270.684
83,7425.97,7425.97,17270.684
84,7425.97,7425.97,17270.684
85,7425.97,7425.97,17270.684
86,7425.97,7425.97,17270.684
87,7425.97,7425.97,17270.684
88,7425.97,7425.97,17270.684
89,7425.97,7425.97,17270.684
90,7425.97,7425.97,17270.684
91,7425.97,7425.97,17270.684
92,7425.97,7425.97,17270.684
93,7425.97,7425.97,17270.684
94,7425.97,7425.97,17270.684
95,7425.97,7425.97,17270.684
96,7425.97,7425.97,17270.684
97,18564.914,18564.914,43176.7
98,18564.914,18564.914,43176.7
99,18564.914,18564.914,43176.7
100,17864.44,18564.914,43176.7
101,18564.914,18564.914,43176.7
102,18564.914,18564.914,43176.7
103,18564.914,18564.914,100079.328
104,18564.914,71747.223,194627.111
105,18564.914,66647.95,212569.747
106,18564.914,59286.223,211910.005
107,18564.914,59286.223,227452.527
108,18564.914,61472.605,241427.764
109,18564.914,51600.568,216294.38
110,18564.914,48654.241,208441.665
111,18564.914,65163.35,210440.458
112,18564.914,74948.259,216544.272
113,18564.914,74948.259,189575.332
114,18564.914,74948.259,208446.923
115,18564.914,74948.259,198937.311
116,18564.914,43624.187,168807.724
117,18564.914,18564.914,139062.001
118,18564.914,18564.914,112923.764
119,18564.914,18564.914,143698.128
120,18564.914,18564.914,90099.671
121,7425.97,7425.97,17270.684
122,7425.97,7425.97,17270.684
123,6497.823,7425.97,17270.684
124,5273.103,7425.97,17270.684
125,4897.565,7425.97,17270.684
126,5252.629,7425.97,17270.684
127,6936.185,7425.97,17270.684
128,7425.97,7425.97,17270.684
129,7425.97,7425.97,17270.684
130,7425.97,7425.97,17270.684
131,7425.97,7425.97,17270.684
132,7425.97,7425.97,17270.684
133,7425.97,7425.97,17270.684
134,7425.97,7425.97,17270.684
135,7425.97,7425.97,17270.684
136,7425.97,7425.97,17270.684
137,7425.97,7425.97,17270.684
138,7425.97,7425.97,17270.684
139,7425.97,7425.97,17270.684
140,7425.97,7425.97,17270.684
141,7425.97,7425.97,17270.684
142,7425.97,7425.97,17270.684
143,7425.97,7425.97,17270.684
144,7425.97,7425.97,17270.684
145,18564.914,18564.914,80291.914
146,18564.914,18564.914,43176.7
147,18564.914,18564.914,43176.7
148,18564.914,18564.914,43176.7
149,18564.914,18564.914,43176.7
150,18564.914,18564.914,57842.328
151,18564.914,74782.787,207595.54
152,18564.914,126110.932,333105.295
153,18564.914,131331.605,304567.572
154,18564.914,131331.605,294677.169
155,18564.914,131331.605,310507.514
156,18564.914,131268.059,306757.029
157,18564.914,112537.168,276109.475
158,18564.914,112537.168,276796.975
159,18564.914,127818.023,247033.552
160,18564.914,116053.877,259598.656
161,18564.914,131331.605,255621.91
162,18564.914,126110.932,266759.949
163,18564.914,130294.041,342315.531
164,18564.914,128949.168,318034.022
165,18564.914,98563.568,246639.691
166,18564.914,35869.15,157613.539
167,18564.914,26100.296,138679.464
168,18564.914,18564.914,108388.264
169,7425.97,7425.97,17270.684
170,7425.97,7425.97,17270.684
171,7425.97,7425.97,17270.684
172,7425.97,7425.97,17270.684
173,7425.97,7425.97,17270.684
174,7425.97,7425.97,17270.684
175,7425.97,7425.97,17270.684
176,7425.97,7425.97,17270.684
177,7425.97,7425.97,23136.941
178,7425.97,7425.97,18958.113
179,7425.97,7425.97,23136.941
180,7425.97,7425.97,23136.941
181,7425.97,7425.97,17270.684
182,7425.97,7425.97,17270.684
183,7425.97,7425.97,17270.684
184,7425.97,7425.97,20259.098
185,7425.97,7425.97,18239.998
186,7425.97,7425.97,27175.641
187,7425.97,7425.97,38317.47
188,7425.97,7425.97,38295.97
189,7425.97,7425.97,24883.584
190,7425.97,7425.97,21234.756
191,7425.97,7425.97,17270.684
192,7425.97,7425.97,17270.684
oil,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
