,2010,2015,2020
1,336.24,394.05,451.87
2,321.37,376.64,431.9
3,312.46,366.2,419.93
4,302.49,354.51,406.52
5,305.92,358.53,411.14
6,331.94,389.01,446.09
7,375.2,439.71,504.23
8,421.81,494.34,566.87
9,439.24,514.77,590.3
10,447.8,524.8,601.8
11,454.04,532.12,610.19
12,456.43,534.92,613.41
13,444.19,520.57,596.95
14,439.51,515.09,590.67
15,434.13,508.78,583.44
16,431.25,505.41,579.57
17,440.74,516.53,592.32
18,463.81,543.56,623.31
19,460.67,539.88,619.1
20,441.34,517.23,593.12
21,411.26,481.97,552.69
22,381.19,446.74,512.29
23,382.89,448.73,514.57
24,356.81,418.16,479.52
25,321.43,376.71,431.98
26,305.78,358.37,410.95
27,295.88,346.76,397.64
28,283.57,332.33,381.09
29,281.24,329.6,377.96
30,288.62,338.26,387.89
31,292.53,342.84,393.14
32,318.96,373.81,428.65
33,340.81,399.41,458.02
34,362.51,424.84,487.18
35,376.89,441.7,506.51
36,385.09,451.31,517.53
37,372.19,436.2,500.2
38,363.66,426.2,488.73
39,356.48,417.78,479.08
40,354.53,415.5,476.46
41,366.02,428.95,491.89
42,391.0,458.24,525.47
43,392.74,460.27,527.81
44,381.86,447.52,513.19
45,363.2,425.66,488.12
46,341.67,400.42,459.18
47,353.71,414.53,475.35
48,333.72,391.11,448.49
49,284.65,333.6,382.55
50,267.65,313.68,359.7
51,260.64,305.46,350.28
52,253.69,297.32,340.95
53,260.27,305.03,349.78
54,291.29,341.38,391.47
55,337.71,395.78,453.85
56,375.62,440.21,504.81
57,393.03,460.61,528.2
58,397.55,465.92,534.28
59,403.71,473.13,542.55
60,409.18,479.54,549.9
61,396.09,464.2,532.31
62,390.92,458.15,525.37
63,384.39,450.49,516.59
64,377.95,442.94,507.93
65,370.41,434.1,497.79
66,367.26,430.41,493.57
67,365.09,427.87,490.65
68,366.06,429.01,491.95
69,366.68,429.73,492.78
70,342.21,401.06,459.9
71,334.87,392.45,450.03
72,306.41,359.1,411.79
73,273.73,320.8,367.88
74,254.87,298.69,342.52
75,247.25,289.77,332.29
76,236.78,277.49,318.21
77,235.92,276.49,317.05
78,244.72,286.8,328.88
79,252.26,295.63,339.01
80,273.87,320.97,368.07
81,294.64,345.31,395.98
82,310.9,364.37,417.83
83,320.77,375.93,431.09
84,328.97,385.54,442.11
85,313.7,367.65,421.59
86,300.95,352.7,404.45
87,291.15,341.21,391.28
88,285.16,334.19,383.23
89,282.92,331.57,380.22
90,286.61,335.9,385.19
91,291.91,342.11,392.3
92,301.24,353.05,404.85
93,309.99,363.29,416.6
94,293.8,344.33,394.85
95,297.68,348.88,400.07
96,275.62,323.01,370.41
97,270.78,317.35,363.91
98,253.26,296.81,340.36
99,246.19,288.53,330.87
100,238.33,279.31,320.29
101,242.92,284.69,326.46
102,265.61,311.28,356.95
103,314.04,368.04,422.04
104,355.35,416.45,477.56
105,378.34,443.4,508.45
106,389.6,456.59,523.59
107,400.85,469.78,538.7
108,410.11,480.64,551.16
109,397.8,466.21,534.61
110,393.55,461.22,528.89
111,386.4,452.85,519.29
112,380.29,445.68,511.07
113,372.55,436.61,500.67
114,368.22,431.54,494.85
115,358.85,420.56,482.27
116,345.43,404.83,464.23
117,332.8,390.02,447.25
118,328.53,385.03,441.52
119,319.69,374.67,429.64
120,291.78,341.95,392.12
121,260.51,305.31,350.11
122,242.11,283.75,325.38
123,233.06,273.14,313.22
124,223.12,261.49,299.86
125,220.07,257.92,295.76
126,222.96,261.29,299.63
127,236.62,277.31,318.0
128,258.35,302.78,347.2
129,281.83,330.29,378.76
130,299.75,351.3,402.84
131,312.05,365.71,419.37
132,321.11,376.32,431.54
133,309.96,363.26,416.56
134,300.67,352.38,404.08
135,292.29,342.55,392.81
136,288.88,338.56,388.23
137,286.44,335.7,384.95
138,288.48,338.09,387.69
139,286.78,336.1,385.41
140,282.52,331.1,379.68
141,280.88,329.19,377.49
142,281.41,329.8,378.2
143,281.45,329.85,378.25
144,259.37,303.97,348.57
145,292.5,342.8,393.1
146,276.93,324.55,372.17
147,270.01,316.44,362.87
148,262.19,307.27,352.36
149,268.94,315.19,361.44
150,301.25,353.05,404.86
151,358.46,420.11,481.75
152,402.37,471.56,540.75
153,413.52,484.63,555.74
154,415.65,487.13,558.6
155,420.65,492.99,565.32
156,424.06,496.98,569.9
157,410.07,480.58,551.1
158,403.28,472.63,541.98
159,395.72,463.77,531.82
160,389.24,456.17,523.1
161,385.25,451.5,517.74
162,391.62,458.96,526.3
163,411.24,481.95,552.67
164,411.67,482.46,553.25
165,386.69,453.19,519.68
166,352.43,413.03,473.64
167,343.7,402.81,461.91
168,316.57,371.01,425.45
169,282.5,331.08,379.65
170,264.58,310.08,355.58
171,255.52,299.46,343.4
172,244.04,286.0,327.97
173,243.32,285.16,327.0
174,253.08,296.6,340.12
175,268.1,314.2,360.31
176,290.42,340.36,390.3
177,310.53,363.94,417.33
178,325.07,380.98,436.88
179,336.26,394.08,451.9
180,342.62,401.54,460.46
181,327.43,383.73,440.04
182,314.79,368.92,423.05
183,306.11,358.76,411.39
184,301.97,353.9,405.83
185,303.47,355.65,407.84
186,317.4,371.98,426.56
187,336.8,394.71,452.62
188,340.21,398.71,457.21
189,323.74,379.41,435.08
190,301.65,353.52,405.39
191,304.66,357.06,409.45
192,283.52,332.28,381.03
