,2010,2015,2020
COA_SUB_HC,97.907,97.907,0.0
COA_SC_HC,0.0,0.0,0.0
COA_USC_HC,0.0,0.0,0.0
COA_IGCC_HC,0.0,0.0,0.0
COA_USC_POS_CCS_HC,0.0,0.0,0.0
COA_USC_OXY_CCS_HC,0.0,0.0,0.0
COA_USC_PRE_CCS_HC,0.0,0.0,0.0
GAS_GT,39.086,14.657,48.857
GAS_CC,120.702,120.702,167.632
GAS_NGCC_POS_CCS,0.0,0.0,0.0
GAS_NGCC_OXY_CCS,0.0,0.0,0.0
NUK_LWR,0.0,0.0,138.014
REW_HYD_LG,36.98,58.111,89.808
REW_HYD_PS,17.396,34.793,34.793
REW_WND_ON_2530,34.054,134.222,134.222
REW_WND_ON_3035,0.0,0.0,0.0
REW_WND_ON_3540,0.0,0.0,93.5
REW_WND_ON_40UP,0.0,8.594,92.745
REW_PV_UTI,122.327,122.327,122.327
REW_PV_RFT,0.0,0.0,0.0
BIO_ST,4.829,4.829,4.829
BIO_CHP,19.675,19.675,19.675
BIO_IGCC_CHP,0.0,0.0,0.0
COA_CHP_BP_DH,23.358,23.358,23.358
COA_CHP_EC_DH,0.0,0.0,0.0
GAS_CHP_BP_DH,5.558,5.558,5.558
GAS_CHP_EC_DH,0.0,0.0,0.0
COA_CHP_EC_CCS_DH,0.0,0.0,0.0
GAS_CHP_EC_CCS_DH,0.0,13.833,27.443
OIL_ST,39.031,39.031,0.0
