encrops,2010,2015,2020
47,35021.774,72266.531,58649.516
48,35021.774,69869.459,58649.516
49,52232.38,149690.683,89977.504
50,39730.944,135565.774,37444.176
51,37435.889,129924.301,37444.176
52,37435.889,124302.719,37444.176
53,37435.889,130242.028,37444.176
54,56737.998,156400.01,113571.434
55,87554.435,170287.574,146623.797
56,87554.435,197185.847,166331.578
57,87554.435,197107.919,184883.906
58,88981.216,182632.974,166286.433
59,87554.435,196919.338,161590.797
60,87554.435,188406.028,162940.488
61,87554.435,172611.247,146623.797
62,87554.435,171623.41,146623.797
63,87554.435,173211.538,146623.797
64,87554.435,178125.083,146623.797
65,88728.016,172991.719,146623.797
66,87554.435,181089.738,146623.797
67,88271.271,172739.556,146623.797
68,89923.944,173722.974,150748.688
69,90294.78,173805.119,154272.76
70,87554.435,175375.319,146623.797
71,87554.435,169292.356,146623.797
72,68208.544,165199.701,146623.797
73,14974.356,43248.24,14977.67
74,14974.356,43248.24,14977.67
75,14974.356,43248.24,14977.67
76,14974.356,42799.895,14977.67
77,14974.356,42697.768,14977.67
78,14974.356,43248.24,14977.67
79,14974.356,43248.24,14977.67
80,14974.356,43248.24,14977.67
81,14974.356,42601.313,14977.67
82,14974.356,43210.731,14977.67
83,14974.356,43367.495,14977.67
84,14974.356,43700.495,14977.67
85,14974.356,43248.24,14977.67
86,14974.356,43248.24,14977.67
87,14974.356,43248.24,14977.67
88,14974.356,43248.24,14977.67
89,14974.356,42591.295,14977.67
90,14974.356,43276.059,14977.67
91,14974.356,43248.24,14977.67
92,15605.028,45612.077,15043.37
93,18121.719,48348.331,21626.77
94,14974.356,43248.24,14977.67
95,14974.356,44261.477,14977.67
96,14974.356,43248.24,14977.67
97,37435.889,136095.665,80904.719
98,37435.889,121718.047,37444.176
99,37435.889,116082.41,37444.176
100,12376.616,110282.974,37444.176
101,12376.616,113965.138,37444.176
102,37435.889,131954.465,78991.19
103,48823.944,151405.047,112236.377
104,74554.944,166476.247,146623.797
105,74531.289,161614.483,153897.669
106,74502.053,160676.138,146735.578
107,74554.944,162999.738,157352.615
108,74554.944,172637.647,178155.56
109,74554.944,157647.392,146623.797
110,74502.162,168699.047,146623.797
111,74554.944,168839.228,146623.797
112,74539.016,161317.974,146623.797
113,74478.107,165616.119,174660.524
114,72385.38,187846.538,158060.215
115,74554.944,190332.374,159464.051
116,73211.307,187328.628,166975.451
117,65252.835,165225.01,146623.797
118,62085.126,161391.392,146623.797
119,55658.489,154056.901,113184.349
120,46613.962,151405.047,90240.433
121,14974.356,40126.44,14977.67
122,4950.647,40126.44,14977.67
123,4950.647,40126.44,14977.67
124,4950.647,40126.44,14977.67
125,4950.647,40126.44,14977.67
126,4950.647,40126.44,14977.67
127,4950.647,40126.44,14977.67
128,4950.647,40126.44,14977.67
129,4950.647,40126.44,14977.67
130,4950.647,40126.44,14977.67
131,4950.647,40126.44,14977.67
132,4950.647,40126.44,14977.67
133,4950.647,40126.44,14977.67
134,4950.647,40126.44,14977.67
135,4950.647,40126.44,14977.67
136,4950.647,40126.44,14977.67
137,14974.356,40126.44,14977.67
138,14974.356,40126.44,14977.67
139,14974.356,40126.44,20843.928
140,14974.356,40126.44,14977.67
141,14974.356,40126.44,14977.67
142,14974.356,40126.44,14977.67
143,14974.356,40126.44,14977.67
144,14974.356,40126.44,14977.67
145,59303.107,160117.028,90240.433
146,47835.253,147195.356,72142.99
147,42767.798,141558.956,37444.176
148,37435.889,134954.556,37444.176
149,42034.98,140901.538,37444.176
150,66006.58,168520.392,146623.797
151,96296.853,194248.283,170155.269
152,121094.58,163478.101,244006.306
153,116706.798,163341.719,245291.091
154,128184.071,164961.792,245805.847
155,118753.362,159803.283,236349.808
156,120789.998,168644.047,246952.719
157,99679.035,155896.919,196598.18
158,94157.526,153547.647,193343.74
159,95585.544,154739.883,202816.089
160,100699.598,159892.701,221808.162
161,108479.326,167292.992,218063.507
162,108658.326,167439.21,231371.174
163,132305.453,173683.61,252195.079
164,131859.635,173973.465,252378.226
165,106521.144,164166.138,191006.693
166,92421.471,188315.174,146623.797
167,89570.307,187822.083,153211.08
168,87554.435,180750.81,146481.197
169,15231.919,51743.204,14977.67
170,14974.356,51743.204,14977.67
171,14974.356,50219.877,14977.67
172,14974.356,46397.986,14977.67
173,14974.356,46232.259,14977.67
174,14974.356,49542.059,14977.67
175,14974.356,51743.204,14977.67
176,15406.792,51263.659,24351.613
177,17448.938,53267.986,35999.156
178,17424.683,51743.204,35904.613
179,17368.556,51743.204,36000.87
180,17399.447,51743.204,35999.399
181,14974.356,51743.204,35150.556
182,14974.356,50655.44,24338.228
183,15028.556,51743.204,14977.67
184,14974.356,51743.204,20843.928
185,18026.519,54014.695,35959.299
186,20290.592,52079.604,36019.942
187,26553.501,58880.877,44109.994
188,27555.61,59991.859,47038.282
189,22753.683,54572.44,36022.442
190,16314.047,51800.44,20843.928
191,17228.519,52940.822,29423.899
192,15544.428,51024.404,14977.67
oil,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
