,2010,2015,2020
1,0.082,0.074,0.051
2,0.078,0.057,0.046
3,0.074,0.055,0.046
4,0.076,0.054,0.046
5,0.077,0.054,0.046
6,0.081,0.073,0.052
7,0.086,0.078,0.068
8,0.102,0.09,0.075
9,0.102,0.087,0.075
10,0.102,0.086,0.076
11,0.102,0.085,0.075
12,0.102,0.09,0.077
13,0.102,0.083,0.074
14,0.102,0.083,0.074
15,0.102,0.086,0.075
16,0.102,0.085,0.075
17,0.103,0.087,0.076
18,0.112,0.099,0.081
19,0.112,0.097,0.08
20,0.106,0.087,0.075
21,0.102,0.085,0.073
22,0.086,0.078,0.066
23,0.086,0.078,0.065
24,0.085,0.078,0.06
25,0.03,0.022,0.018
26,0.031,0.021,0.016
27,0.03,0.021,0.015
28,0.029,0.02,0.014
29,0.029,0.02,0.014
30,0.03,0.02,0.014
31,0.03,0.021,0.014
32,0.03,0.022,0.018
33,0.029,0.022,0.018
34,0.031,0.022,0.018
35,0.031,0.022,0.019
36,0.032,0.022,0.019
37,0.029,0.022,0.018
38,0.029,0.022,0.019
39,0.029,0.022,0.019
40,0.032,0.022,0.019
41,0.032,0.022,0.02
42,0.034,0.024,0.023
43,0.034,0.024,0.023
44,0.033,0.024,0.022
45,0.032,0.022,0.019
46,0.032,0.022,0.018
47,0.031,0.022,0.018
48,0.03,0.022,0.018
49,0.073,0.049,0.035
50,0.07,0.046,0.024
51,0.068,0.045,0.024
52,0.065,0.044,0.024
53,0.068,0.045,0.024
54,0.074,0.05,0.039
55,0.073,0.053,0.046
56,0.078,0.058,0.05
57,0.078,0.058,0.054
58,0.08,0.056,0.05
59,0.079,0.058,0.049
60,0.079,0.057,0.049
61,0.074,0.053,0.046
62,0.074,0.053,0.046
63,0.075,0.054,0.046
64,0.077,0.054,0.046
65,0.08,0.054,0.046
66,0.078,0.055,0.046
67,0.08,0.054,0.046
68,0.08,0.054,0.047
69,0.08,0.054,0.048
70,0.078,0.054,0.046
71,0.075,0.053,0.046
72,0.076,0.052,0.046
73,0.026,0.016,0.01
74,0.023,0.016,0.01
75,0.025,0.016,0.01
76,0.023,0.016,0.01
77,0.022,0.016,0.01
78,0.024,0.016,0.01
79,0.024,0.016,0.01
80,0.023,0.016,0.01
81,0.024,0.016,0.01
82,0.025,0.016,0.01
83,0.025,0.016,0.01
84,0.025,0.016,0.01
85,0.022,0.016,0.01
86,0.024,0.016,0.01
87,0.024,0.016,0.01
88,0.024,0.016,0.01
89,0.024,0.016,0.01
90,0.025,0.016,0.01
91,0.026,0.016,0.01
92,0.028,0.017,0.01
93,0.029,0.017,0.011
94,0.027,0.016,0.01
95,0.028,0.016,0.01
96,0.026,0.016,0.01
97,0.071,0.046,0.033
98,0.064,0.043,0.024
99,0.061,0.042,0.024
100,0.066,0.04,0.024
101,0.068,0.042,0.024
102,0.068,0.045,0.032
103,0.076,0.049,0.039
104,0.082,0.052,0.046
105,0.082,0.051,0.048
106,0.082,0.051,0.046
107,0.082,0.052,0.048
108,0.082,0.053,0.052
109,0.082,0.05,0.046
110,0.082,0.053,0.046
111,0.082,0.053,0.046
112,0.082,0.051,0.046
113,0.082,0.052,0.052
114,0.081,0.056,0.048
115,0.082,0.057,0.049
116,0.081,0.056,0.05
117,0.08,0.052,0.046
118,0.079,0.051,0.046
119,0.078,0.05,0.039
120,0.076,0.049,0.035
121,0.023,0.016,0.01
122,0.024,0.016,0.01
123,0.025,0.015,0.009
124,0.023,0.015,0.009
125,0.023,0.014,0.009
126,0.023,0.015,0.009
127,0.024,0.015,0.01
128,0.025,0.016,0.01
129,0.024,0.016,0.01
130,0.024,0.016,0.01
131,0.025,0.016,0.01
132,0.026,0.016,0.01
133,0.024,0.016,0.01
134,0.025,0.016,0.01
135,0.025,0.016,0.01
136,0.025,0.016,0.01
137,0.023,0.016,0.01
138,0.023,0.016,0.01
139,0.024,0.016,0.011
140,0.024,0.016,0.01
141,0.024,0.016,0.01
142,0.024,0.016,0.01
143,0.024,0.016,0.01
144,0.023,0.016,0.01
145,0.074,0.051,0.035
146,0.072,0.048,0.031
147,0.071,0.047,0.024
148,0.07,0.046,0.024
149,0.071,0.047,0.024
150,0.075,0.053,0.046
151,0.082,0.058,0.051
152,0.087,0.075,0.066
153,0.086,0.075,0.066
154,0.088,0.075,0.066
155,0.086,0.074,0.064
156,0.087,0.076,0.066
157,0.082,0.073,0.056
158,0.081,0.073,0.056
159,0.082,0.073,0.057
160,0.083,0.074,0.061
161,0.084,0.075,0.06
162,0.084,0.075,0.063
163,0.089,0.077,0.067
164,0.089,0.077,0.068
165,0.084,0.075,0.055
166,0.081,0.057,0.046
167,0.08,0.056,0.047
168,0.074,0.055,0.046
169,0.028,0.018,0.01
170,0.028,0.018,0.01
171,0.026,0.018,0.01
172,0.024,0.017,0.01
173,0.024,0.017,0.01
174,0.026,0.017,0.01
175,0.027,0.018,0.01
176,0.028,0.018,0.012
177,0.028,0.018,0.014
178,0.028,0.018,0.014
179,0.028,0.018,0.014
180,0.028,0.018,0.014
181,0.027,0.018,0.014
182,0.028,0.018,0.012
183,0.028,0.018,0.01
184,0.027,0.018,0.011
185,0.029,0.018,0.014
186,0.029,0.018,0.014
187,0.03,0.019,0.016
188,0.03,0.02,0.016
189,0.029,0.018,0.014
190,0.028,0.018,0.011
191,0.028,0.018,0.012
192,0.028,0.018,0.01
