,2010,2015,2020
1,0.107,0.06,0.074
2,0.102,0.055,0.07
3,0.099,0.053,0.066
4,0.096,0.051,0.062
5,0.097,0.051,0.063
6,0.105,0.059,0.073
7,0.117,0.071,0.086
8,0.131,0.086,0.104
9,0.13,0.086,0.105
10,0.132,0.086,0.106
11,0.132,0.084,0.105
12,0.137,0.086,0.107
13,0.131,0.078,0.1
14,0.129,0.076,0.097
15,0.127,0.075,0.096
16,0.128,0.076,0.097
17,0.134,0.086,0.105
18,0.138,0.092,0.114
19,0.139,0.093,0.115
20,0.131,0.087,0.106
21,0.127,0.082,0.099
22,0.116,0.07,0.086
23,0.117,0.07,0.087
24,0.114,0.067,0.082
25,0.038,0.02,0.025
26,0.036,0.02,0.024
27,0.035,0.019,0.022
28,0.033,0.018,0.021
29,0.033,0.018,0.021
30,0.034,0.019,0.021
31,0.034,0.019,0.022
32,0.038,0.02,0.026
33,0.039,0.021,0.028
34,0.041,0.021,0.029
35,0.04,0.022,0.029
36,0.04,0.022,0.029
37,0.04,0.021,0.028
38,0.039,0.021,0.026
39,0.038,0.021,0.026
40,0.038,0.02,0.026
41,0.041,0.022,0.029
42,0.043,0.024,0.033
43,0.044,0.025,0.033
44,0.042,0.023,0.032
45,0.04,0.022,0.029
46,0.039,0.021,0.028
47,0.041,0.021,0.029
48,0.037,0.021,0.026
49,0.093,0.05,0.058
50,0.084,0.047,0.052
51,0.082,0.045,0.05
52,0.079,0.044,0.049
53,0.082,0.045,0.05
54,0.095,0.051,0.061
55,0.105,0.06,0.074
56,0.111,0.067,0.083
57,0.115,0.069,0.086
58,0.114,0.066,0.084
59,0.114,0.063,0.083
60,0.114,0.068,0.086
61,0.114,0.061,0.081
62,0.112,0.06,0.078
63,0.111,0.059,0.076
64,0.111,0.061,0.079
65,0.109,0.059,0.076
66,0.11,0.062,0.079
67,0.112,0.066,0.081
68,0.114,0.064,0.08
69,0.109,0.065,0.081
70,0.106,0.061,0.076
71,0.104,0.059,0.073
72,0.1,0.054,0.068
73,0.03,0.017,0.02
74,0.03,0.011,0.018
75,0.029,0.011,0.018
76,0.028,0.011,0.017
77,0.028,0.011,0.017
78,0.029,0.011,0.018
79,0.03,0.011,0.018
80,0.03,0.017,0.02
81,0.032,0.013,0.02
82,0.033,0.018,0.021
83,0.031,0.013,0.021
84,0.032,0.013,0.022
85,0.032,0.013,0.02
86,0.03,0.012,0.02
87,0.031,0.012,0.019
88,0.03,0.012,0.019
89,0.03,0.012,0.019
90,0.03,0.012,0.019
91,0.032,0.013,0.021
92,0.032,0.018,0.021
93,0.033,0.019,0.022
94,0.031,0.018,0.021
95,0.031,0.018,0.021
96,0.031,0.012,0.02
97,0.09,0.05,0.057
98,0.084,0.047,0.051
99,0.081,0.045,0.049
100,0.078,0.044,0.047
101,0.08,0.045,0.049
102,0.088,0.049,0.055
103,0.105,0.06,0.071
104,0.116,0.068,0.08
105,0.116,0.072,0.085
106,0.117,0.072,0.086
107,0.119,0.072,0.087
108,0.121,0.073,0.088
109,0.116,0.072,0.083
110,0.114,0.07,0.085
111,0.118,0.069,0.083
112,0.117,0.068,0.082
113,0.116,0.068,0.082
114,0.116,0.07,0.083
115,0.115,0.065,0.082
116,0.112,0.069,0.08
117,0.108,0.066,0.077
118,0.107,0.064,0.075
119,0.104,0.061,0.072
120,0.1,0.056,0.066
121,0.031,0.018,0.019
122,0.031,0.012,0.019
123,0.029,0.017,0.018
124,0.028,0.016,0.017
125,0.028,0.011,0.017
126,0.028,0.016,0.017
127,0.03,0.017,0.018
128,0.031,0.017,0.019
129,0.033,0.018,0.021
130,0.032,0.018,0.021
131,0.033,0.019,0.021
132,0.033,0.019,0.021
133,0.034,0.018,0.021
134,0.032,0.018,0.02
135,0.032,0.018,0.02
136,0.032,0.018,0.02
137,0.032,0.013,0.02
138,0.033,0.018,0.021
139,0.033,0.018,0.021
140,0.033,0.018,0.02
141,0.031,0.018,0.02
142,0.031,0.018,0.02
143,0.031,0.018,0.02
144,0.031,0.018,0.019
145,0.105,0.064,0.071
146,0.1,0.058,0.064
147,0.097,0.055,0.06
148,0.094,0.052,0.057
149,0.097,0.055,0.06
150,0.109,0.068,0.073
151,0.126,0.087,0.092
152,0.137,0.099,0.107
153,0.14,0.101,0.11
154,0.139,0.098,0.107
155,0.138,0.095,0.105
156,0.141,0.098,0.108
157,0.137,0.091,0.1
158,0.134,0.087,0.096
159,0.131,0.086,0.093
160,0.13,0.085,0.093
161,0.13,0.087,0.094
162,0.136,0.094,0.102
163,0.14,0.101,0.11
164,0.14,0.102,0.111
165,0.137,0.098,0.104
166,0.123,0.084,0.089
167,0.122,0.083,0.087
168,0.115,0.073,0.079
169,0.037,0.021,0.024
170,0.036,0.02,0.022
171,0.035,0.019,0.021
172,0.033,0.019,0.02
173,0.033,0.018,0.02
174,0.035,0.019,0.021
175,0.038,0.02,0.022
176,0.039,0.022,0.025
177,0.041,0.022,0.028
178,0.04,0.023,0.027
179,0.041,0.025,0.027
180,0.041,0.024,0.027
181,0.041,0.021,0.025
182,0.037,0.021,0.023
183,0.039,0.021,0.024
184,0.039,0.021,0.024
185,0.037,0.021,0.023
186,0.041,0.024,0.028
187,0.043,0.026,0.03
188,0.044,0.027,0.031
189,0.041,0.025,0.028
190,0.04,0.024,0.027
191,0.041,0.022,0.028
192,0.036,0.021,0.024
